job title,company name,location,salary,skills
Junior Azure Solutions Architect/DevOps Engineer,Idea Entity - 3.8,"Peoria, IL","Estimated: $74,000 - $100,000 a year",Auto estimating
Junior Azure Solutions Architect/DevOps Engineer,Idea Entity - 3.8,"Peoria, IL","Estimated: $74,000 - $100,000 a year",Construction estimating
Junior Azure Solutions Architect/DevOps Engineer,Idea Entity - 3.8,"Peoria, IL","Estimated: $74,000 - $100,000 a year",Full-stack development
Junior Azure Solutions Architect/DevOps Engineer,Idea Entity - 3.8,"Peoria, IL","Estimated: $74,000 - $100,000 a year",Azure
Junior Azure Solutions Architect/DevOps Engineer,Idea Entity - 3.8,"Peoria, IL","Estimated: $74,000 - $100,000 a year",IAT
Junior Azure Solutions Architect/DevOps Engineer,Idea Entity - 3.8,"Peoria, IL","Estimated: $74,000 - $100,000 a year",Bachelor's degree
Junior Azure Solutions Architect/DevOps Engineer,Idea Entity - 3.8,"Peoria, IL","Estimated: $74,000 - $100,000 a year",Master's degree
#8454 - Devops Engineer (Fully Remote),Qualitest - 3.5,Remote,"$70,000 - $100,000 a year",Bash
#8454 - Devops Engineer (Fully Remote),Qualitest - 3.5,Remote,"$70,000 - $100,000 a year",Azure
#8454 - Devops Engineer (Fully Remote),Qualitest - 3.5,Remote,"$70,000 - $100,000 a year",Shell Scripting
#8454 - Devops Engineer (Fully Remote),Qualitest - 3.5,Remote,"$70,000 - $100,000 a year",RESTful API
#8454 - Devops Engineer (Fully Remote),Qualitest - 3.5,Remote,"$70,000 - $100,000 a year",DevOps
Senior DevOps Engineer,Sigma Defense [SOLUTE] -,Remote,"$120,000 - $160,000 a year",Azure
Senior DevOps Engineer,Sigma Defense [SOLUTE] -,Remote,"$120,000 - $160,000 a year",DevOps
Senior DevOps Engineer,Sigma Defense [SOLUTE] -,Remote,"$120,000 - $160,000 a year",Chef
Senior DevOps Engineer,Sigma Defense [SOLUTE] -,Remote,"$120,000 - $160,000 a year",Kubernetes
Senior DevOps Engineer,Sigma Defense [SOLUTE] -,Remote,"$120,000 - $160,000 a year",Linux
Senior DevOps Engineer,Sigma Defense [SOLUTE] -,Remote,"$120,000 - $160,000 a year",Bachelor of Science
Senior DevOps Engineer,Sigma Defense [SOLUTE] -,Remote,"$120,000 - $160,000 a year",Bachelor's degree
Senior Manager - Guidewire Senior configuration developer,Genpact - 3.8,"New York, NY",null,SharePoint
Principal Back End Engineer - remote,HappyFunCorp -,"San Diego, CA","$170,000 - $200,000 a year",Elasticsearch
Principal Back End Engineer - remote,HappyFunCorp -,"San Diego, CA","$170,000 - $200,000 a year",Analysis skills
Principal Back End Engineer - remote,HappyFunCorp -,"San Diego, CA","$170,000 - $200,000 a year",DynamoDB
Principal Back End Engineer - remote,HappyFunCorp -,"San Diego, CA","$170,000 - $200,000 a year",Redis
Principal Back End Engineer - remote,HappyFunCorp -,"San Diego, CA","$170,000 - $200,000 a year",Kanban
Lead Back End Engineer - remote,HappyFunCorp -,"Atlanta, GA","$170,000 - $200,000 a year",Elasticsearch
Lead Back End Engineer - remote,HappyFunCorp -,"Atlanta, GA","$170,000 - $200,000 a year",Analysis skills
Lead Back End Engineer - remote,HappyFunCorp -,"Atlanta, GA","$170,000 - $200,000 a year",DynamoDB
Lead Back End Engineer - remote,HappyFunCorp -,"Atlanta, GA","$170,000 - $200,000 a year",Redis
Lead Back End Engineer - remote,HappyFunCorp -,"Atlanta, GA","$170,000 - $200,000 a year",Kanban
Sr Software Engineer -Mobile Development,Public Service Enterprise Group (PSEG) - 3.8,"Newark, NJ","Estimated: $88,000 - $120,000 a year",CSS
Sr Software Engineer -Mobile Development,Public Service Enterprise Group (PSEG) - 3.8,"Newark, NJ","Estimated: $88,000 - $120,000 a year",Relational databases
Sr Software Engineer -Mobile Development,Public Service Enterprise Group (PSEG) - 3.8,"Newark, NJ","Estimated: $88,000 - $120,000 a year",Azure
Sr Software Engineer -Mobile Development,Public Service Enterprise Group (PSEG) - 3.8,"Newark, NJ","Estimated: $88,000 - $120,000 a year",SQL
Sr Software Engineer -Mobile Development,Public Service Enterprise Group (PSEG) - 3.8,"Newark, NJ","Estimated: $88,000 - $120,000 a year",Swift
Sr Software Engineer -Mobile Development,Public Service Enterprise Group (PSEG) - 3.8,"Newark, NJ","Estimated: $88,000 - $120,000 a year",Bachelor's degree
Jr Full Stack/DevOps Engineer,Inadev - 3.0,"McLean, VA","Estimated: $81,000 - $110,000 a year",React
Jr Full Stack/DevOps Engineer,Inadev - 3.0,"McLean, VA","Estimated: $81,000 - $110,000 a year",Analysis skills
Jr Full Stack/DevOps Engineer,Inadev - 3.0,"McLean, VA","Estimated: $81,000 - $110,000 a year",Full-stack development
Jr Full Stack/DevOps Engineer,Inadev - 3.0,"McLean, VA","Estimated: $81,000 - $110,000 a year",Azure
Jr Full Stack/DevOps Engineer,Inadev - 3.0,"McLean, VA","Estimated: $81,000 - $110,000 a year",Node.js
Jr Full Stack/DevOps Engineer,Inadev - 3.0,"McLean, VA","Estimated: $81,000 - $110,000 a year",Bachelor's degree
Software Engineer (.NET),Inadev - 3.0,"McLean, VA","Estimated: $97,000 - $140,000 a year",.NET Core
Software Engineer (.NET),Inadev - 3.0,"McLean, VA","Estimated: $97,000 - $140,000 a year",Azure
Software Engineer (.NET),Inadev - 3.0,"McLean, VA","Estimated: $97,000 - $140,000 a year",SQL
Software Engineer (.NET),Inadev - 3.0,"McLean, VA","Estimated: $97,000 - $140,000 a year",Entity Framework
Software Engineer (.NET),Inadev - 3.0,"McLean, VA","Estimated: $97,000 - $140,000 a year",Windows
Software Engineer (.NET),Inadev - 3.0,"McLean, VA","Estimated: $97,000 - $140,000 a year",Bachelor's degree
Senior Automation Engineer,Thermo Fisher Scientific - 3.5,"Greenville, NC","Estimated: $85,000 - $120,000 a year",Project management
Senior Automation Engineer,Thermo Fisher Scientific - 3.5,"Greenville, NC","Estimated: $85,000 - $120,000 a year",Automated optical inspection
Senior Automation Engineer,Thermo Fisher Scientific - 3.5,"Greenville, NC","Estimated: $85,000 - $120,000 a year",Programmable logic controllers
Senior Automation Engineer,Thermo Fisher Scientific - 3.5,"Greenville, NC","Estimated: $85,000 - $120,000 a year",System design
Senior Automation Engineer,Thermo Fisher Scientific - 3.5,"Greenville, NC","Estimated: $85,000 - $120,000 a year",Leadership
Senior Automation Engineer,Thermo Fisher Scientific - 3.5,"Greenville, NC","Estimated: $85,000 - $120,000 a year",Bachelor's degree
Senior Automation Engineer,Thermo Fisher Scientific - 3.5,"Greenville, NC","Estimated: $85,000 - $120,000 a year",High school diploma or GED
Jr. Web Developer,Bunzl - 3.0,"Morton Grove, IL",null,SOAP
Jr. Web Developer,Bunzl - 3.0,"Morton Grove, IL",null,CSS
Jr. Web Developer,Bunzl - 3.0,"Morton Grove, IL",null,Relational databases
Jr. Web Developer,Bunzl - 3.0,"Morton Grove, IL",null,Azure
Jr. Web Developer,Bunzl - 3.0,"Morton Grove, IL",null,SQL
Jr. Web Developer,Bunzl - 3.0,"Morton Grove, IL",null,Bachelor's degree
Senior Site Reliability Engineer,Coalfire - 3.5,United States,"Estimated: $92,000 - $120,000 a year",Bash
Senior Site Reliability Engineer,Coalfire - 3.5,United States,"Estimated: $92,000 - $120,000 a year",IaaS
Senior Site Reliability Engineer,Coalfire - 3.5,United States,"Estimated: $92,000 - $120,000 a year",Azure
Senior Site Reliability Engineer,Coalfire - 3.5,United States,"Estimated: $92,000 - $120,000 a year",PKI
Senior Site Reliability Engineer,Coalfire - 3.5,United States,"Estimated: $92,000 - $120,000 a year",SSL
Senior Site Reliability Engineer,Coalfire - 3.5,United States,"Estimated: $92,000 - $120,000 a year",Bachelor of Science
Senior Site Reliability Engineer,Coalfire - 3.5,United States,"Estimated: $92,000 - $120,000 a year",Bachelor's degree
Automation and Process Control Engineer,The Chemours Company - 3.6,"Deepwater, NJ","Estimated: $71,000 - $92,000 a year",Manufacturing
Automation and Process Control Engineer,The Chemours Company - 3.6,"Deepwater, NJ","Estimated: $71,000 - $92,000 a year",Programmable logic controllers
Automation and Process Control Engineer,The Chemours Company - 3.6,"Deepwater, NJ","Estimated: $71,000 - $92,000 a year",Technical writing
Automation and Process Control Engineer,The Chemours Company - 3.6,"Deepwater, NJ","Estimated: $71,000 - $92,000 a year",Microsoft Excel
Automation and Process Control Engineer,The Chemours Company - 3.6,"Deepwater, NJ","Estimated: $71,000 - $92,000 a year",Distributed control systems
Automation and Process Control Engineer,The Chemours Company - 3.6,"Deepwater, NJ","Estimated: $71,000 - $92,000 a year",Bachelor of Science
Automation and Process Control Engineer,The Chemours Company - 3.6,"Deepwater, NJ","Estimated: $71,000 - $92,000 a year",Bachelor's degree
Senior Cloud Engineer,Valvoline - 3.4,"Lexington, KY",null,VMWare
Senior Cloud Engineer,Valvoline - 3.4,"Lexington, KY",null,Windows
Senior Cloud Engineer,Valvoline - 3.4,"Lexington, KY",null,Microsoft Windows Server
Senior Cloud Engineer,Valvoline - 3.4,"Lexington, KY",null,Communication skills
Senior Cloud Engineer,Valvoline - 3.4,"Lexington, KY",null,ServiceNow
Senior Cloud Engineer,Valvoline - 3.4,"Lexington, KY",null,Bachelor's degree
CVO Developer [REMOTE],Iteris - 3.6,"Santa Ana, CA","Estimated: $86,000 - $110,000 a year",React
CVO Developer [REMOTE],Iteris - 3.6,"Santa Ana, CA","Estimated: $86,000 - $110,000 a year",Web services
CVO Developer [REMOTE],Iteris - 3.6,"Santa Ana, CA","Estimated: $86,000 - $110,000 a year",SOAP
CVO Developer [REMOTE],Iteris - 3.6,"Santa Ana, CA","Estimated: $86,000 - $110,000 a year",.NET Core
CVO Developer [REMOTE],Iteris - 3.6,"Santa Ana, CA","Estimated: $86,000 - $110,000 a year",SQL
CVO Developer [REMOTE],Iteris - 3.6,"Santa Ana, CA","Estimated: $86,000 - $110,000 a year",Bachelor's degree
"Engineer II, Software Development",S&P Global - 3.9,"Englewood, CO","$65,000 - $100,000 a year",GeoServer
"Engineer II, Software Development",S&P Global - 3.9,"Englewood, CO","$65,000 - $100,000 a year",React
"Engineer II, Software Development",S&P Global - 3.9,"Englewood, CO","$65,000 - $100,000 a year",D3.js
"Engineer II, Software Development",S&P Global - 3.9,"Englewood, CO","$65,000 - $100,000 a year",.NET Core
"Engineer II, Software Development",S&P Global - 3.9,"Englewood, CO","$65,000 - $100,000 a year",Azure
Automation Engineer I/II,BigHat Biosciences -,"San Mateo, CA","Estimated: $70,000 - $100,000 a year",Drug discovery
Automation Engineer I/II,BigHat Biosciences -,"San Mateo, CA","Estimated: $70,000 - $100,000 a year",Cell biology
Automation Engineer I/II,BigHat Biosciences -,"San Mateo, CA","Estimated: $70,000 - $100,000 a year",Molecular biology
Automation Engineer I/II,BigHat Biosciences -,"San Mateo, CA","Estimated: $70,000 - $100,000 a year",Communication skills
Automation Engineer I/II,BigHat Biosciences -,"San Mateo, CA","Estimated: $70,000 - $100,000 a year",Machine learning
Automation Engineer I/II,BigHat Biosciences -,"San Mateo, CA","Estimated: $70,000 - $100,000 a year",Bachelor of Science
Automation Engineer I/II,BigHat Biosciences -,"San Mateo, CA","Estimated: $70,000 - $100,000 a year",Bachelor's degree
Automation Engineer I/II,BigHat Biosciences -,"San Mateo, CA","Estimated: $70,000 - $100,000 a year",Master's degree
Senior Automation Engineer,BigHat Biosciences -,"San Mateo, CA","Estimated: $100,000 - $150,000 a year",Drug discovery
Senior Automation Engineer,BigHat Biosciences -,"San Mateo, CA","Estimated: $100,000 - $150,000 a year",Cell biology
Senior Automation Engineer,BigHat Biosciences -,"San Mateo, CA","Estimated: $100,000 - $150,000 a year",Molecular biology
Senior Automation Engineer,BigHat Biosciences -,"San Mateo, CA","Estimated: $100,000 - $150,000 a year",Communication skills
Senior Automation Engineer,BigHat Biosciences -,"San Mateo, CA","Estimated: $100,000 - $150,000 a year",Machine learning
Senior Automation Engineer,BigHat Biosciences -,"San Mateo, CA","Estimated: $100,000 - $150,000 a year",Bachelor of Science
Senior Automation Engineer,BigHat Biosciences -,"San Mateo, CA","Estimated: $100,000 - $150,000 a year",Bachelor's degree
Senior Automation Engineer,BigHat Biosciences -,"San Mateo, CA","Estimated: $100,000 - $150,000 a year",Master's degree
"Adobe Analytics, Target and Launch Developer - Remote","Perficient, Inc - 3.4",United States,"Estimated: $85,000 - $110,000 a year",React
"Adobe Analytics, Target and Launch Developer - Remote","Perficient, Inc - 3.4",United States,"Estimated: $85,000 - $110,000 a year",CSS
"Adobe Analytics, Target and Launch Developer - Remote","Perficient, Inc - 3.4",United States,"Estimated: $85,000 - $110,000 a year",Node.js
"Adobe Analytics, Target and Launch Developer - Remote","Perficient, Inc - 3.4",United States,"Estimated: $85,000 - $110,000 a year",Mobile applications
"Adobe Analytics, Target and Launch Developer - Remote","Perficient, Inc - 3.4",United States,"Estimated: $85,000 - $110,000 a year",ECMAScript
Senior Site Reliability Engineer,Fluent Order Management -,United States,"Estimated: $120,000 - $160,000 a year",React
Senior Site Reliability Engineer,Fluent Order Management -,United States,"Estimated: $120,000 - $160,000 a year",Elasticsearch
Senior Site Reliability Engineer,Fluent Order Management -,United States,"Estimated: $120,000 - $160,000 a year",CSS
Senior Site Reliability Engineer,Fluent Order Management -,United States,"Estimated: $120,000 - $160,000 a year",GraphQL
Senior Site Reliability Engineer,Fluent Order Management -,United States,"Estimated: $120,000 - $160,000 a year",APIs
Senior Software Engineer - Python,Invisible Technologies -,"New York, NY","$3,000 - $5,000 a month",React
Senior Software Engineer - Python,Invisible Technologies -,"New York, NY","$3,000 - $5,000 a month",Confluence
Senior Software Engineer - Python,Invisible Technologies -,"New York, NY","$3,000 - $5,000 a month",CSS
Senior Software Engineer - Python,Invisible Technologies -,"New York, NY","$3,000 - $5,000 a month",SQL
Senior Software Engineer - Python,Invisible Technologies -,"New York, NY","$3,000 - $5,000 a month",Scrum
Embedded Software Engineer,Life Fitness Family of Brands -,"Franklin Park, IL","Estimated: $100,000 - $140,000 a year",Jenkins
Embedded Software Engineer,Life Fitness Family of Brands -,"Franklin Park, IL","Estimated: $100,000 - $140,000 a year",Design patterns
Embedded Software Engineer,Life Fitness Family of Brands -,"Franklin Park, IL","Estimated: $100,000 - $140,000 a year",Jira
Embedded Software Engineer,Life Fitness Family of Brands -,"Franklin Park, IL","Estimated: $100,000 - $140,000 a year",OS Kernels
Embedded Software Engineer,Life Fitness Family of Brands -,"Franklin Park, IL","Estimated: $100,000 - $140,000 a year",Product management
Embedded Software Engineer,Life Fitness Family of Brands -,"Franklin Park, IL","Estimated: $100,000 - $140,000 a year",Bachelor of Science
Embedded Software Engineer,Life Fitness Family of Brands -,"Franklin Park, IL","Estimated: $100,000 - $140,000 a year",Bachelor's degree
Android Software Engineer,Life Fitness Family of Brands -,"Franklin Park, IL","Estimated: $87,000 - $120,000 a year",Analysis skills
Android Software Engineer,Life Fitness Family of Brands -,"Franklin Park, IL","Estimated: $87,000 - $120,000 a year",Android development
Android Software Engineer,Life Fitness Family of Brands -,"Franklin Park, IL","Estimated: $87,000 - $120,000 a year",Operating systems
Android Software Engineer,Life Fitness Family of Brands -,"Franklin Park, IL","Estimated: $87,000 - $120,000 a year",Design patterns
Android Software Engineer,Life Fitness Family of Brands -,"Franklin Park, IL","Estimated: $87,000 - $120,000 a year",Spark
Android Software Engineer,Life Fitness Family of Brands -,"Franklin Park, IL","Estimated: $87,000 - $120,000 a year",Bachelor of Science
Android Software Engineer,Life Fitness Family of Brands -,"Franklin Park, IL","Estimated: $87,000 - $120,000 a year",Bachelor's degree
Web Software Developer (Drupal,Maricopa Community Colleges - 3.7,"Scottsdale, AZ","$64,646 - $84,040 a year",Drupal
Web Software Developer (Drupal,Maricopa Community Colleges - 3.7,"Scottsdale, AZ","$64,646 - $84,040 a year",PHP
Web Software Developer (Drupal,Maricopa Community Colleges - 3.7,"Scottsdale, AZ","$64,646 - $84,040 a year",Software troubleshooting
Web Software Developer (Drupal,Maricopa Community Colleges - 3.7,"Scottsdale, AZ","$64,646 - $84,040 a year",Web accessibility
Web Software Developer (Drupal,Maricopa Community Colleges - 3.7,"Scottsdale, AZ","$64,646 - $84,040 a year",Back-end development
Web Software Developer (Drupal,Maricopa Community Colleges - 3.7,"Scottsdale, AZ","$64,646 - $84,040 a year",Bachelor's degree
Web Software Developer (Drupal,Maricopa Community Colleges - 3.7,"Scottsdale, AZ","$64,646 - $84,040 a year",High school diploma or GED
Web Software Developer (Drupal,Maricopa Community Colleges - 3.7,"Scottsdale, AZ","$64,646 - $84,040 a year",Associate's degree
JC-355541 - Telework Option - Salesforce Lead,California Department of Housing and Community Development -,"Sacramento, CA","$7,893 - $10,576 a month",React
JC-355541 - Telework Option - Salesforce Lead,California Department of Housing and Community Development -,"Sacramento, CA","$7,893 - $10,576 a month",Web services
JC-355541 - Telework Option - Salesforce Lead,California Department of Housing and Community Development -,"Sacramento, CA","$7,893 - $10,576 a month",SOAP
JC-355541 - Telework Option - Salesforce Lead,California Department of Housing and Community Development -,"Sacramento, CA","$7,893 - $10,576 a month",Power BI
JC-355541 - Telework Option - Salesforce Lead,California Department of Housing and Community Development -,"Sacramento, CA","$7,893 - $10,576 a month",CSS
DevOps Engineer,LeewayHertz -,"San Francisco, CA","Estimated: $100,000 - $140,000 a year",Bash
DevOps Engineer,LeewayHertz -,"San Francisco, CA","Estimated: $100,000 - $140,000 a year",Salt
DevOps Engineer,LeewayHertz -,"San Francisco, CA","Estimated: $100,000 - $140,000 a year",Elasticsearch
DevOps Engineer,LeewayHertz -,"San Francisco, CA","Estimated: $100,000 - $140,000 a year",Azure
DevOps Engineer,LeewayHertz -,"San Francisco, CA","Estimated: $100,000 - $140,000 a year",SQL
DevOps Engineer,LeewayHertz -,"San Francisco, CA","Estimated: $100,000 - $140,000 a year",Master of Computer Applications
DevOps Engineer,LeewayHertz -,"San Francisco, CA","Estimated: $100,000 - $140,000 a year",Master of Business Administration
DevOps Engineer,LeewayHertz -,"San Francisco, CA","Estimated: $100,000 - $140,000 a year",Master's degree
"Senior Specialist, Engineering - DevOps",VDX.tv -,Remote,"Estimated: $110,000 - $150,000 a year",Continuous integration
"Senior Specialist, Engineering - DevOps",VDX.tv -,Remote,"Estimated: $110,000 - $150,000 a year",SVN
"Senior Specialist, Engineering - DevOps",VDX.tv -,Remote,"Estimated: $110,000 - $150,000 a year",Shell Scripting
"Senior Specialist, Engineering - DevOps",VDX.tv -,Remote,"Estimated: $110,000 - $150,000 a year",NoSQL
"Senior Specialist, Engineering - DevOps",VDX.tv -,Remote,"Estimated: $110,000 - $150,000 a year",MySQL
Frontend Developer,Research Foundation of The City University of New York - 4.1,"New York, NY","$75,000 - $85,000 a year",Unit testing
Frontend Developer,Research Foundation of The City University of New York - 4.1,"New York, NY","$75,000 - $85,000 a year",React
Frontend Developer,Research Foundation of The City University of New York - 4.1,"New York, NY","$75,000 - $85,000 a year",TypeScript
Frontend Developer,Research Foundation of The City University of New York - 4.1,"New York, NY","$75,000 - $85,000 a year",CSS
Frontend Developer,Research Foundation of The City University of New York - 4.1,"New York, NY","$75,000 - $85,000 a year",GitLab
Frontend Developer,Research Foundation of The City University of New York - 4.1,"New York, NY","$75,000 - $85,000 a year",Bachelor's degree
Frontend Developer,Research Foundation of The City University of New York - 4.1,"New York, NY","$75,000 - $85,000 a year",Master's degree
DevOps Engineer,Gainwell Technologies LLC - 2.8,"Conway, AR","$52,900 - $75,600 a year",Ansible
DevOps Engineer,Gainwell Technologies LLC - 2.8,"Conway, AR","$52,900 - $75,600 a year",Operating systems
DevOps Engineer,Gainwell Technologies LLC - 2.8,"Conway, AR","$52,900 - $75,600 a year",Continuous integration
DevOps Engineer,Gainwell Technologies LLC - 2.8,"Conway, AR","$52,900 - $75,600 a year",Azure
DevOps Engineer,Gainwell Technologies LLC - 2.8,"Conway, AR","$52,900 - $75,600 a year",Configuration management
Computer Exploitation Engineer VAD (Red Team),Yulista Management Services - 3.8,"Fort Belvoir, VA","Estimated: $98,000 - $130,000 a year",Analysis skills
Computer Exploitation Engineer VAD (Red Team),Yulista Management Services - 3.8,"Fort Belvoir, VA","Estimated: $98,000 - $130,000 a year",CCNA Routing & Switching
Computer Exploitation Engineer VAD (Red Team),Yulista Management Services - 3.8,"Fort Belvoir, VA","Estimated: $98,000 - $130,000 a year",Windows
Computer Exploitation Engineer VAD (Red Team),Yulista Management Services - 3.8,"Fort Belvoir, VA","Estimated: $98,000 - $130,000 a year",GPEN
Computer Exploitation Engineer VAD (Red Team),Yulista Management Services - 3.8,"Fort Belvoir, VA","Estimated: $98,000 - $130,000 a year",Conflict management
Computer Exploitation Engineer VAD (Red Team),Yulista Management Services - 3.8,"Fort Belvoir, VA","Estimated: $98,000 - $130,000 a year",Bachelor's degree
.NET Developer Middle e Junior,Philmark Group -,Indiana,null,.NET Core
.NET Developer Middle e Junior,Philmark Group -,Indiana,null,SQL
.NET Developer Middle e Junior,Philmark Group -,Indiana,null,.NET
.NET Developer Middle e Junior,Philmark Group -,Indiana,null,JavaScript
.NET Developer Middle e Junior,Philmark Group -,Indiana,null,ASP.NET
Java Back end Developer Middle e Junior,Philmark Group -,Indiana,null,Hibernate
Java Back end Developer Middle e Junior,Philmark Group -,Indiana,null,Spring
Java Back end Developer Middle e Junior,Philmark Group -,Indiana,null,Design patterns
Java Back end Developer Middle e Junior,Philmark Group -,Indiana,null,SQL
Java Back end Developer Middle e Junior,Philmark Group -,Indiana,null,APIs
Federal - DevOps Engineer,Accenture - 4.0,"Arlington, VA",null,SAFe
Federal - DevOps Engineer,Accenture - 4.0,"Arlington, VA",null,Ansible
Federal - DevOps Engineer,Accenture - 4.0,"Arlington, VA",null,Perl
Federal - DevOps Engineer,Accenture - 4.0,"Arlington, VA",null,GitLab
Federal - DevOps Engineer,Accenture - 4.0,"Arlington, VA",null,DevOps
Lead Embedded Developer,Welbilt - 3.2,"New Port Richey, FL","Estimated: $89,000 - $120,000 a year",Azure
Lead Embedded Developer,Welbilt - 3.2,"New Port Richey, FL","Estimated: $89,000 - $120,000 a year",Communication skills
Lead Embedded Developer,Welbilt - 3.2,"New Port Richey, FL","Estimated: $89,000 - $120,000 a year",Agile
Lead Embedded Developer,Welbilt - 3.2,"New Port Richey, FL","Estimated: $89,000 - $120,000 a year",Linux
Lead Embedded Developer,Welbilt - 3.2,"New Port Richey, FL","Estimated: $89,000 - $120,000 a year",Project management
Lead Embedded Developer,Welbilt - 3.2,"New Port Richey, FL","Estimated: $89,000 - $120,000 a year",Bachelor's degree
Embedded Firmware / Hardware Design Engineer (FPGA) (Early/Mid-Career),Sandia National Laboratories - 4.2,"Livermore, CA","Estimated: $93,000 - $130,000 a year",Analysis skills
Embedded Firmware / Hardware Design Engineer (FPGA) (Early/Mid-Career),Sandia National Laboratories - 4.2,"Livermore, CA","Estimated: $93,000 - $130,000 a year",LabView
Embedded Firmware / Hardware Design Engineer (FPGA) (Early/Mid-Career),Sandia National Laboratories - 4.2,"Livermore, CA","Estimated: $93,000 - $130,000 a year",Research
Embedded Firmware / Hardware Design Engineer (FPGA) (Early/Mid-Career),Sandia National Laboratories - 4.2,"Livermore, CA","Estimated: $93,000 - $130,000 a year",Technical writing
Embedded Firmware / Hardware Design Engineer (FPGA) (Early/Mid-Career),Sandia National Laboratories - 4.2,"Livermore, CA","Estimated: $93,000 - $130,000 a year",FPGA
Embedded Firmware / Hardware Design Engineer (FPGA) (Early/Mid-Career),Sandia National Laboratories - 4.2,"Livermore, CA","Estimated: $93,000 - $130,000 a year",Doctoral degree
Embedded Firmware / Hardware Design Engineer (FPGA) (Early/Mid-Career),Sandia National Laboratories - 4.2,"Livermore, CA","Estimated: $93,000 - $130,000 a year",Bachelor's degree
Embedded Firmware / Hardware Design Engineer (FPGA) (Early/Mid-Career),Sandia National Laboratories - 4.2,"Livermore, CA","Estimated: $93,000 - $130,000 a year",Master's degree
Embedded Firmware / Hardware Design Engineer (FPGA) (Early/Mid-Career),Sandia National Laboratories - 4.2,"Livermore, CA","Estimated: $93,000 - $130,000 a year",Doctor of Philosophy
DEV/OPS Lead,Tokai Carbon CB Ltd. - 4.0,"Fort Worth, TX","Estimated: $84,000 - $120,000 a year",Project planning
DEV/OPS Lead,Tokai Carbon CB Ltd. - 4.0,"Fort Worth, TX","Estimated: $84,000 - $120,000 a year",Power BI
DEV/OPS Lead,Tokai Carbon CB Ltd. - 4.0,"Fort Worth, TX","Estimated: $84,000 - $120,000 a year",EDI
DEV/OPS Lead,Tokai Carbon CB Ltd. - 4.0,"Fort Worth, TX","Estimated: $84,000 - $120,000 a year",Manufacturing
DEV/OPS Lead,Tokai Carbon CB Ltd. - 4.0,"Fort Worth, TX","Estimated: $84,000 - $120,000 a year",Data modeling
DEV/OPS Lead,Tokai Carbon CB Ltd. - 4.0,"Fort Worth, TX","Estimated: $84,000 - $120,000 a year",Bachelor's degree
Software engineer - Backend,Lowe's - 3.5,"Charlotte, NC","$55,600 - $140,000 a year",ITIL
Software engineer - Backend,Lowe's - 3.5,"Charlotte, NC","$55,600 - $140,000 a year",Middleware
Software engineer - Backend,Lowe's - 3.5,"Charlotte, NC","$55,600 - $140,000 a year",Jenkins
Software engineer - Backend,Lowe's - 3.5,"Charlotte, NC","$55,600 - $140,000 a year",SQL
Software engineer - Backend,Lowe's - 3.5,"Charlotte, NC","$55,600 - $140,000 a year",NoSQL
Software engineer - Backend,Lowe's - 3.5,"Charlotte, NC","$55,600 - $140,000 a year",Bachelor's degree
Software engineer - Backend,Lowe's - 3.5,"Charlotte, NC","$55,600 - $140,000 a year",Master's degree
Senor Kubernetes Software Engineer,Cox Corporate Services -,"Atlanta, GA",null,Bash
Senor Kubernetes Software Engineer,Cox Corporate Services -,"Atlanta, GA",null,Azure
Senor Kubernetes Software Engineer,Cox Corporate Services -,"Atlanta, GA",null,Shell Scripting
Senor Kubernetes Software Engineer,Cox Corporate Services -,"Atlanta, GA",null,New Relic
Senor Kubernetes Software Engineer,Cox Corporate Services -,"Atlanta, GA",null,PaaS
Senor Kubernetes Software Engineer,Cox Corporate Services -,"Atlanta, GA",null,Bachelor's degree
Senor Kubernetes Software Engineer,Cox Corporate Services -,"Atlanta, GA",null,Doctoral degree
Senor Kubernetes Software Engineer,Cox Corporate Services -,"Atlanta, GA",null,Master's degree
Senor Kubernetes Software Engineer,Cox Corporate Services -,"Atlanta, GA",null,Doctor of Philosophy
Lead DevOps Engineer,Cox Corporate Services -,"Atlanta, GA",null,Shell Scripting
Lead DevOps Engineer,Cox Corporate Services -,"Atlanta, GA",null,Node.js
Lead DevOps Engineer,Cox Corporate Services -,"Atlanta, GA",null,Go
Lead DevOps Engineer,Cox Corporate Services -,"Atlanta, GA",null,UNIX
Lead DevOps Engineer,Cox Corporate Services -,"Atlanta, GA",null,DevOps
Lead DevOps Engineer,Cox Corporate Services -,"Atlanta, GA",null,Bachelor of Science
Lead DevOps Engineer,Cox Corporate Services -,"Atlanta, GA",null,Bachelor's degree
Lead DevOps Engineer,Cox Corporate Services -,"Atlanta, GA",null,Doctoral degree
Lead DevOps Engineer,Cox Corporate Services -,"Atlanta, GA",null,Master's degree
Lead DevOps Engineer,Cox Corporate Services -,"Atlanta, GA",null,Doctor of Philosophy
Lead Software Engineer - React/REMOTE,MSC Industrial Supply Co. - 3.4,"Melville, NY","Estimated: $100,000 - $140,000 a year",Unit testing
Lead Software Engineer - React/REMOTE,MSC Industrial Supply Co. - 3.4,"Melville, NY","Estimated: $100,000 - $140,000 a year",React
Lead Software Engineer - React/REMOTE,MSC Industrial Supply Co. - 3.4,"Melville, NY","Estimated: $100,000 - $140,000 a year",REST
Lead Software Engineer - React/REMOTE,MSC Industrial Supply Co. - 3.4,"Melville, NY","Estimated: $100,000 - $140,000 a year",Jenkins
