job title,company name,location,salary,skills
Senior Financial Analyst,San Mateo County Transit District - 3.9,"San Carlos, CA","Estimated: $97,000 - $140,000 a year",Accounting
Senior Financial Analyst,San Mateo County Transit District - 3.9,"San Carlos, CA","Estimated: $97,000 - $140,000 a year",Power BI
Senior Financial Analyst,San Mateo County Transit District - 3.9,"San Carlos, CA","Estimated: $97,000 - $140,000 a year",Microsoft Excel
Senior Financial Analyst,San Mateo County Transit District - 3.9,"San Carlos, CA","Estimated: $97,000 - $140,000 a year",ERP systems
Senior Financial Analyst,San Mateo County Transit District - 3.9,"San Carlos, CA","Estimated: $97,000 - $140,000 a year",Microsoft Powerpoint
Senior Financial Analyst,San Mateo County Transit District - 3.9,"San Carlos, CA","Estimated: $97,000 - $140,000 a year",Bachelor's degree
Successfactors Business Analyst-60020278,State of South Carolina - 2.8,"Columbia, SC",null,Writing skills
Successfactors Business Analyst-60020278,State of South Carolina - 2.8,"Columbia, SC",null,Analysis skills
Successfactors Business Analyst-60020278,State of South Carolina - 2.8,"Columbia, SC",null,Payroll
Successfactors Business Analyst-60020278,State of South Carolina - 2.8,"Columbia, SC",null,Microsoft Excel
Successfactors Business Analyst-60020278,State of South Carolina - 2.8,"Columbia, SC",null,SAP
Successfactors Business Analyst-60020278,State of South Carolina - 2.8,"Columbia, SC",null,Bachelor's degree
Sr. Business Systems Analyst,City of Wilmington - 3.9,"Wilmington, NC","Estimated: $65,000 - $87,000 a year",Software troubleshooting
Sr. Business Systems Analyst,City of Wilmington - 3.9,"Wilmington, NC","Estimated: $65,000 - $87,000 a year",Project management
Sr. Business Systems Analyst,City of Wilmington - 3.9,"Wilmington, NC","Estimated: $65,000 - $87,000 a year",IT
Sr. Business Systems Analyst,City of Wilmington - 3.9,"Wilmington, NC","Estimated: $65,000 - $87,000 a year",Project management methodology
Sr. Business Systems Analyst,City of Wilmington - 3.9,"Wilmington, NC","Estimated: $65,000 - $87,000 a year",Bachelor's degree
Sr. Business Systems Analyst,City of Wilmington - 3.9,"Wilmington, NC","Estimated: $65,000 - $87,000 a year",High school diploma or GED
Business Analyst II,The City of Coral Gables - 4.0,"Coral Gables, FL","Estimated: $62,000 - $88,000 a year",Driver's License
Business Analyst II,The City of Coral Gables - 4.0,"Coral Gables, FL","Estimated: $62,000 - $88,000 a year",Bachelor's degree
Business Analyst II,The City of Coral Gables - 4.0,"Coral Gables, FL","Estimated: $62,000 - $88,000 a year",Associate's degree
Client Onboarding Technical Implementation Specialist VP,"JPMorgan Chase Bank, N.A. - 3.8","Chicago, IL",null,Project management
Client Onboarding Technical Implementation Specialist VP,"JPMorgan Chase Bank, N.A. - 3.8","Chicago, IL",null,Employee orientation
Client Onboarding Technical Implementation Specialist VP,"JPMorgan Chase Bank, N.A. - 3.8","Chicago, IL",null,ERP systems
Client Onboarding Technical Implementation Specialist VP,"JPMorgan Chase Bank, N.A. - 3.8","Chicago, IL",null,Business analysis
Client Onboarding Technical Implementation Specialist VP,"JPMorgan Chase Bank, N.A. - 3.8","Chicago, IL",null,Banking
Technical Implementation Project Manager - Payments - Associate,"JPMorgan Chase Bank, N.A. - 3.8","Chicago, IL",null,Project management
Technical Implementation Project Manager - Payments - Associate,"JPMorgan Chase Bank, N.A. - 3.8","Chicago, IL",null,APIs
Technical Implementation Project Manager - Payments - Associate,"JPMorgan Chase Bank, N.A. - 3.8","Chicago, IL",null,ERP systems
Technical Implementation Project Manager - Payments - Associate,"JPMorgan Chase Bank, N.A. - 3.8","Chicago, IL",null,Business analysis
Technical Implementation Project Manager - Payments - Associate,"JPMorgan Chase Bank, N.A. - 3.8","Chicago, IL",null,Microsoft Office
Senior Business Analyst - Supply Chain Planning,UniFirst - 3.1,"Wilmington, MA",null,SQL
Senior Business Analyst - Supply Chain Planning,UniFirst - 3.1,"Wilmington, MA",null,ERP systems
Senior Business Analyst - Supply Chain Planning,UniFirst - 3.1,"Wilmington, MA",null,Oracle EBS
Senior Business Analyst - Supply Chain Planning,UniFirst - 3.1,"Wilmington, MA",null,Communication skills
Senior Business Analyst - Supply Chain Planning,UniFirst - 3.1,"Wilmington, MA",null,PL/SQL
Senior Business Analyst - Supply Chain Planning,UniFirst - 3.1,"Wilmington, MA",null,Bachelor of Science
Senior Business Analyst - Supply Chain Planning,UniFirst - 3.1,"Wilmington, MA",null,Bachelor's degree
IT SAP Business Analyst – Supply Chain,Catalent - 3.1,"Morrisville, NC","Estimated: $85,000 - $110,000 a year",Microsoft Access
IT SAP Business Analyst – Supply Chain,Catalent - 3.1,"Morrisville, NC","Estimated: $85,000 - $110,000 a year",Microsoft Excel
IT SAP Business Analyst – Supply Chain,Catalent - 3.1,"Morrisville, NC","Estimated: $85,000 - $110,000 a year",SOX
IT SAP Business Analyst – Supply Chain,Catalent - 3.1,"Morrisville, NC","Estimated: $85,000 - $110,000 a year",SAP Supply Chain Management
IT SAP Business Analyst – Supply Chain,Catalent - 3.1,"Morrisville, NC","Estimated: $85,000 - $110,000 a year",Microsoft Powerpoint
IT SAP Business Analyst – Supply Chain,Catalent - 3.1,"Morrisville, NC","Estimated: $85,000 - $110,000 a year",Bachelor's degree
IT SAP Business Analyst – Supply Chain,Catalent - 3.1,"Morrisville, NC","Estimated: $85,000 - $110,000 a year",Master's degree
"Business Analyst II - Payroll, Time Tracking, and Absence Management",Brigham Young University - 4.5,"Provo, UT","$66,000 - $86,000 a year",Human resources
"Business Analyst II - Payroll, Time Tracking, and Absence Management",Brigham Young University - 4.5,"Provo, UT","$66,000 - $86,000 a year",Payroll
"Business Analyst II - Payroll, Time Tracking, and Absence Management",Brigham Young University - 4.5,"Provo, UT","$66,000 - $86,000 a year",Workday
"Business Analyst II - Payroll, Time Tracking, and Absence Management",Brigham Young University - 4.5,"Provo, UT","$66,000 - $86,000 a year",Business analysis
"Business Analyst II - Payroll, Time Tracking, and Absence Management",Brigham Young University - 4.5,"Provo, UT","$66,000 - $86,000 a year",IT
"Business Analyst II - Payroll, Time Tracking, and Absence Management",Brigham Young University - 4.5,"Provo, UT","$66,000 - $86,000 a year",Bachelor's degree
Business Analyst II - Compensation,Brigham Young University - 4.5,"Provo, UT","$66,000 - $86,000 a year",Human resources
Business Analyst II - Compensation,Brigham Young University - 4.5,"Provo, UT","$66,000 - $86,000 a year",Payroll
Business Analyst II - Compensation,Brigham Young University - 4.5,"Provo, UT","$66,000 - $86,000 a year",Workday
Business Analyst II - Compensation,Brigham Young University - 4.5,"Provo, UT","$66,000 - $86,000 a year",Business analysis
Business Analyst II - Compensation,Brigham Young University - 4.5,"Provo, UT","$66,000 - $86,000 a year",IT
Business Analyst II - Compensation,Brigham Young University - 4.5,"Provo, UT","$66,000 - $86,000 a year",Bachelor's degree
Business Analyst - Projects & Project Billing,Brigham Young University - 4.5,"Provo, UT","$66,000 - $86,000 a year",Workday
Business Analyst - Projects & Project Billing,Brigham Young University - 4.5,"Provo, UT","$66,000 - $86,000 a year",Business analysis
Business Analyst - Projects & Project Billing,Brigham Young University - 4.5,"Provo, UT","$66,000 - $86,000 a year",IT
Business Analyst - Projects & Project Billing,Brigham Young University - 4.5,"Provo, UT","$66,000 - $86,000 a year",Bachelor's degree
Mid-Level Momentum Business Analyst,"CGI Group, Inc. - 3.6","Arlington, VA",null,Power BI
Mid-Level Momentum Business Analyst,"CGI Group, Inc. - 3.6","Arlington, VA",null,CSS
Mid-Level Momentum Business Analyst,"CGI Group, Inc. - 3.6","Arlington, VA",null,SQL
Mid-Level Momentum Business Analyst,"CGI Group, Inc. - 3.6","Arlington, VA",null,Data visualization
Mid-Level Momentum Business Analyst,"CGI Group, Inc. - 3.6","Arlington, VA",null,Business intelligence
Mid-Level Momentum Business Analyst,"CGI Group, Inc. - 3.6","Arlington, VA",null,Bachelor's degree
Mid-Level Momentum Business Analyst,"CGI Group, Inc. - 3.6","Arlington, VA",null,Master's degree
ERP Business Analyst - IT,"Sedgwick County, KS - 3.4","Wichita, KS","$71,219 a year",SAP Materials Management
ERP Business Analyst - IT,"Sedgwick County, KS - 3.4","Wichita, KS","$71,219 a year",ERP systems
ERP Business Analyst - IT,"Sedgwick County, KS - 3.4","Wichita, KS","$71,219 a year",Bachelor's degree
ERP Business Analyst - IT,"Sedgwick County, KS - 3.4","Wichita, KS","$71,219 a year",Master's degree
IQMS Business Systems Analyst,"InNeuroCo, Inc. -","Pembroke Pines, FL","$50,000 - $80,000 a year",ERP systems
IQMS Business Systems Analyst,"InNeuroCo, Inc. -","Pembroke Pines, FL","$50,000 - $80,000 a year",FDA regulations
IQMS Business Systems Analyst,"InNeuroCo, Inc. -","Pembroke Pines, FL","$50,000 - $80,000 a year",Communication skills
IQMS Business Systems Analyst,"InNeuroCo, Inc. -","Pembroke Pines, FL","$50,000 - $80,000 a year",VPN
IQMS Business Systems Analyst,"InNeuroCo, Inc. -","Pembroke Pines, FL","$50,000 - $80,000 a year",Crystal Reports
IQMS Business Systems Analyst,"InNeuroCo, Inc. -","Pembroke Pines, FL","$50,000 - $80,000 a year",Bachelor's degree
Senior Solution Architect,e business international inc -,Remote,"$90,000 - $120,000 a year",Sage
Senior Solution Architect,e business international inc -,Remote,"$90,000 - $120,000 a year",Analysis skills
Senior Solution Architect,e business international inc -,Remote,"$90,000 - $120,000 a year",JD Edwards
Senior Solution Architect,e business international inc -,Remote,"$90,000 - $120,000 a year",Manufacturing
Senior Solution Architect,e business international inc -,Remote,"$90,000 - $120,000 a year",ERP systems
SAP Planning Business Analyst,Prysmian Group - 3.4,"Highland Heights, KY",null,Technical support
SAP Planning Business Analyst,Prysmian Group - 3.4,"Highland Heights, KY",null,Manufacturing
SAP Planning Business Analyst,Prysmian Group - 3.4,"Highland Heights, KY",null,Business analysis
SAP Planning Business Analyst,Prysmian Group - 3.4,"Highland Heights, KY",null,SAP ERP
SAP Planning Business Analyst,Prysmian Group - 3.4,"Highland Heights, KY",null,Communication skills
Business Process Analyst II Record to Report,Security Equipment Supply Inc - 3.9,"Earth City, MO","Estimated: $67,000 - $87,000 a year",Project management
Business Process Analyst II Record to Report,Security Equipment Supply Inc - 3.9,"Earth City, MO","Estimated: $67,000 - $87,000 a year",Accounting
Business Process Analyst II Record to Report,Security Equipment Supply Inc - 3.9,"Earth City, MO","Estimated: $67,000 - $87,000 a year",Power BI
Business Process Analyst II Record to Report,Security Equipment Supply Inc - 3.9,"Earth City, MO","Estimated: $67,000 - $87,000 a year",Microsoft Excel
Business Process Analyst II Record to Report,Security Equipment Supply Inc - 3.9,"Earth City, MO","Estimated: $67,000 - $87,000 a year",ERP systems
Business Process Analyst II Record to Report,Security Equipment Supply Inc - 3.9,"Earth City, MO","Estimated: $67,000 - $87,000 a year",Bachelor's degree
Global ERP Application Manager - Epicor,Nextern -,"White Bear Lake, MN","Estimated: $89,000 - $120,000 a year",Project management
Global ERP Application Manager - Epicor,Nextern -,"White Bear Lake, MN","Estimated: $89,000 - $120,000 a year",Microsoft Excel
Global ERP Application Manager - Epicor,Nextern -,"White Bear Lake, MN","Estimated: $89,000 - $120,000 a year",ERP systems
Global ERP Application Manager - Epicor,Nextern -,"White Bear Lake, MN","Estimated: $89,000 - $120,000 a year",Business analysis
Global ERP Application Manager - Epicor,Nextern -,"White Bear Lake, MN","Estimated: $89,000 - $120,000 a year",Data collection
Global ERP Application Manager - Epicor,Nextern -,"White Bear Lake, MN","Estimated: $89,000 - $120,000 a year",Bachelor's degree
Global ERP Application Manager - Epicor,Nextern -,"White Bear Lake, MN","Estimated: $89,000 - $120,000 a year",Bachelor of Arts
Senior Business Systems Analyst (Dynamics 365 Finance and Operations),Allucent -,"Cary, NC","Estimated: $97,000 - $120,000 a year",Power BI
Senior Business Systems Analyst (Dynamics 365 Finance and Operations),Allucent -,"Cary, NC","Estimated: $97,000 - $120,000 a year",Communication skills
Senior Business Systems Analyst (Dynamics 365 Finance and Operations),Allucent -,"Cary, NC","Estimated: $97,000 - $120,000 a year",Workday
Senior Business Systems Analyst (Dynamics 365 Finance and Operations),Allucent -,"Cary, NC","Estimated: $97,000 - $120,000 a year",Oracle
"Sales, Inventory & Operations Planning (SIOP) Data Analyst",TAT Technologies Ltd -,"Greensboro, NC","$64,000 - $74,000 a year",Power BI
"Sales, Inventory & Operations Planning (SIOP) Data Analyst",TAT Technologies Ltd -,"Greensboro, NC","$64,000 - $74,000 a year",Tableau
"Sales, Inventory & Operations Planning (SIOP) Data Analyst",TAT Technologies Ltd -,"Greensboro, NC","$64,000 - $74,000 a year",Pivot tables
"Sales, Inventory & Operations Planning (SIOP) Data Analyst",TAT Technologies Ltd -,"Greensboro, NC","$64,000 - $74,000 a year",Communication skills
"Sales, Inventory & Operations Planning (SIOP) Data Analyst",TAT Technologies Ltd -,"Greensboro, NC","$64,000 - $74,000 a year",Analytics
Financial Planning & Business Analyst,"Trachte, LLC - 3.0","Oregon, WI","Estimated: $77,000 - $100,000 a year",Accounting
Financial Planning & Business Analyst,"Trachte, LLC - 3.0","Oregon, WI","Estimated: $77,000 - $100,000 a year",Manufacturing
Financial Planning & Business Analyst,"Trachte, LLC - 3.0","Oregon, WI","Estimated: $77,000 - $100,000 a year",Microsoft Excel
Financial Planning & Business Analyst,"Trachte, LLC - 3.0","Oregon, WI","Estimated: $77,000 - $100,000 a year",Windows
Financial Planning & Business Analyst,"Trachte, LLC - 3.0","Oregon, WI","Estimated: $77,000 - $100,000 a year",ERP systems
Financial Planning & Business Analyst,"Trachte, LLC - 3.0","Oregon, WI","Estimated: $77,000 - $100,000 a year",Bachelor's degree
Financial Planning & Business Analyst,"Trachte, LLC - 3.0","Oregon, WI","Estimated: $77,000 - $100,000 a year",Master of Business Administration
Financial Planning & Business Analyst,"Trachte, LLC - 3.0","Oregon, WI","Estimated: $77,000 - $100,000 a year",Master's degree
International Business Compliance Analyst,Fastenal - 3.3,"Winona, MN","Estimated: $52,000 - $67,000 a year",Project management
International Business Compliance Analyst,Fastenal - 3.3,"Winona, MN","Estimated: $52,000 - $67,000 a year",Accounting
International Business Compliance Analyst,Fastenal - 3.3,"Winona, MN","Estimated: $52,000 - $67,000 a year",Customer service
International Business Compliance Analyst,Fastenal - 3.3,"Winona, MN","Estimated: $52,000 - $67,000 a year",ERP systems
International Business Compliance Analyst,Fastenal - 3.3,"Winona, MN","Estimated: $52,000 - $67,000 a year",System design
International Business Compliance Analyst,Fastenal - 3.3,"Winona, MN","Estimated: $52,000 - $67,000 a year",Bachelor's degree
"Senior Manager, Operations Finance",Red Bull North America - 4.0,"Santa Monica, CA",null,Microsoft Excel
"Senior Manager, Operations Finance",Red Bull North America - 4.0,"Santa Monica, CA",null,Business analysis
"Senior Manager, Operations Finance",Red Bull North America - 4.0,"Santa Monica, CA",null,SAP ERP
"Senior Manager, Operations Finance",Red Bull North America - 4.0,"Santa Monica, CA",null,Hyperion
"Senior Manager, Operations Finance",Red Bull North America - 4.0,"Santa Monica, CA",null,Pivot tables
"Senior Manager, Operations Finance",Red Bull North America - 4.0,"Santa Monica, CA",null,Bachelor's degree
Research Operations Analyst - Computational and Quantitative Medicine,City of Hope - 3.7,"Duarte, CA",$30.00 - $43.09 an hour,Analysis skills
Research Operations Analyst - Computational and Quantitative Medicine,City of Hope - 3.7,"Duarte, CA",$30.00 - $43.09 an hour,Research
Research Operations Analyst - Computational and Quantitative Medicine,City of Hope - 3.7,"Duarte, CA",$30.00 - $43.09 an hour,Budgeting
Research Operations Analyst - Computational and Quantitative Medicine,City of Hope - 3.7,"Duarte, CA",$30.00 - $43.09 an hour,PeopleSoft
Research Operations Analyst - Computational and Quantitative Medicine,City of Hope - 3.7,"Duarte, CA",$30.00 - $43.09 an hour,GAAP
Research Operations Analyst - Computational and Quantitative Medicine,City of Hope - 3.7,"Duarte, CA",$30.00 - $43.09 an hour,Bachelor's degree
Research Operations Analyst - Computational and Quantitative Medicine,City of Hope - 3.7,"Duarte, CA",$30.00 - $43.09 an hour,High school diploma or GED
Deal Operations Analyst,Trimble - 3.7,"Westminster, CO","Estimated: $55,000 - $71,000 a year",Order fulfillment
Deal Operations Analyst,Trimble - 3.7,"Westminster, CO","Estimated: $55,000 - $71,000 a year",Microsoft Excel
Deal Operations Analyst,Trimble - 3.7,"Westminster, CO","Estimated: $55,000 - $71,000 a year",Tableau
Deal Operations Analyst,Trimble - 3.7,"Westminster, CO","Estimated: $55,000 - $71,000 a year",Pricing
Deal Operations Analyst,Trimble - 3.7,"Westminster, CO","Estimated: $55,000 - $71,000 a year",Google Suite
Deal Operations Analyst,Trimble - 3.7,"Westminster, CO","Estimated: $55,000 - $71,000 a year",Bachelor's degree
Senior Business Analyst - Finance,UniFirst - 3.1,"Wilmington, MA",null,SQL
Senior Business Analyst - Finance,UniFirst - 3.1,"Wilmington, MA",null,Oracle EBS
Senior Business Analyst - Finance,UniFirst - 3.1,"Wilmington, MA",null,PL/SQL
Senior Business Analyst - Finance,UniFirst - 3.1,"Wilmington, MA",null,Project management
Senior Business Analyst - Finance,UniFirst - 3.1,"Wilmington, MA",null,Analysis skills
Senior Business Analyst - Finance,UniFirst - 3.1,"Wilmington, MA",null,Bachelor of Science
Senior Business Analyst - Finance,UniFirst - 3.1,"Wilmington, MA",null,Bachelor's degree
"Sr. Functional Analyst, HCM Systems",Securitas Inc. - 3.2,"Parsippany, NJ","$125,000 - $140,000 a year",Requirements gathering
"Sr. Functional Analyst, HCM Systems",Securitas Inc. - 3.2,"Parsippany, NJ","$125,000 - $140,000 a year",Cognos
"Sr. Functional Analyst, HCM Systems",Securitas Inc. - 3.2,"Parsippany, NJ","$125,000 - $140,000 a year",Payroll
"Sr. Functional Analyst, HCM Systems",Securitas Inc. - 3.2,"Parsippany, NJ","$125,000 - $140,000 a year",ERP systems
"Sr. Functional Analyst, HCM Systems",Securitas Inc. - 3.2,"Parsippany, NJ","$125,000 - $140,000 a year",System design
"Sr. Functional Analyst, HCM Systems",Securitas Inc. - 3.2,"Parsippany, NJ","$125,000 - $140,000 a year",Bachelor's degree
"Sr. Functional Analyst, HCM Systems",Securitas Inc. - 3.2,"Parsippany, NJ","$125,000 - $140,000 a year",Master of Business Administration
"Sr. Functional Analyst, HCM Systems",Securitas Inc. - 3.2,"Parsippany, NJ","$125,000 - $140,000 a year",Associate's degree
"Sr. Functional Analyst, HCM Systems",Securitas Inc. - 3.2,"Parsippany, NJ","$125,000 - $140,000 a year",Master's degree
"Business Analyst II - Nashville, TN",SCRI Holdings LLC -,"Nashville, TN","Estimated: $71,000 - $100,000 a year",Financial modeling
"Business Analyst II - Nashville, TN",SCRI Holdings LLC -,"Nashville, TN","Estimated: $71,000 - $100,000 a year",Accounting
"Business Analyst II - Nashville, TN",SCRI Holdings LLC -,"Nashville, TN","Estimated: $71,000 - $100,000 a year",Analysis skills
"Business Analyst II - Nashville, TN",SCRI Holdings LLC -,"Nashville, TN","Estimated: $71,000 - $100,000 a year",Lawson
"Business Analyst II - Nashville, TN",SCRI Holdings LLC -,"Nashville, TN","Estimated: $71,000 - $100,000 a year",ERP systems
"Business Analyst II - Nashville, TN",SCRI Holdings LLC -,"Nashville, TN","Estimated: $71,000 - $100,000 a year",Bachelor's degree
"Business Analyst II - Nashville, TN",SCRI Holdings LLC -,"Nashville, TN","Estimated: $71,000 - $100,000 a year",Master's degree
Senior Momentum Business Analyst,"CGI Group, Inc. - 3.6","Arlington, VA",null,Power BI
Senior Momentum Business Analyst,"CGI Group, Inc. - 3.6","Arlington, VA",null,CSS
Senior Momentum Business Analyst,"CGI Group, Inc. - 3.6","Arlington, VA",null,SQL
Senior Momentum Business Analyst,"CGI Group, Inc. - 3.6","Arlington, VA",null,Data visualization
Senior Momentum Business Analyst,"CGI Group, Inc. - 3.6","Arlington, VA",null,Business intelligence
Senior Momentum Business Analyst,"CGI Group, Inc. - 3.6","Arlington, VA",null,Bachelor's degree
Senior Momentum Business Analyst,"CGI Group, Inc. - 3.6","Arlington, VA",null,Master's degree
Application Manager,Equal Justice Works - 4.2,"Washington, DC","$80,000 - $85,000 a year",Power BI
Application Manager,Equal Justice Works - 4.2,"Washington, DC","$80,000 - $85,000 a year",Azure
Application Manager,Equal Justice Works - 4.2,"Washington, DC","$80,000 - $85,000 a year",SQL
Application Manager,Equal Justice Works - 4.2,"Washington, DC","$80,000 - $85,000 a year",Disaster recovery
Application Manager,Equal Justice Works - 4.2,"Washington, DC","$80,000 - $85,000 a year",ERP systems
Application Manager,Equal Justice Works - 4.2,"Washington, DC","$80,000 - $85,000 a year",Bachelor's degree
Dairy Foods Business Systems Analyst,Land O'Lakes - 3.5,"Arden Hills, MN","Estimated: $62,000 - $85,000 a year",Microsoft Excel
Dairy Foods Business Systems Analyst,Land O'Lakes - 3.5,"Arden Hills, MN","Estimated: $62,000 - $85,000 a year",Data management
Dairy Foods Business Systems Analyst,Land O'Lakes - 3.5,"Arden Hills, MN","Estimated: $62,000 - $85,000 a year",Salesforce
Dairy Foods Business Systems Analyst,Land O'Lakes - 3.5,"Arden Hills, MN","Estimated: $62,000 - $85,000 a year",Time management
Dairy Foods Business Systems Analyst,Land O'Lakes - 3.5,"Arden Hills, MN","Estimated: $62,000 - $85,000 a year",Bachelor's degree
"Corporate Operations FP&A, Financial Analyst 2",Intuitive - 3.7,"Peachtree Corners, GA","$85,300 - $131,000 a year",Microsoft Excel
"Corporate Operations FP&A, Financial Analyst 2",Intuitive - 3.7,"Peachtree Corners, GA","$85,300 - $131,000 a year",Tableau
"Corporate Operations FP&A, Financial Analyst 2",Intuitive - 3.7,"Peachtree Corners, GA","$85,300 - $131,000 a year",SAP ERP
"Corporate Operations FP&A, Financial Analyst 2",Intuitive - 3.7,"Peachtree Corners, GA","$85,300 - $131,000 a year",Hyperion
"Corporate Operations FP&A, Financial Analyst 2",Intuitive - 3.7,"Peachtree Corners, GA","$85,300 - $131,000 a year",Communication skills
"Corporate Operations FP&A, Financial Analyst 2",Intuitive - 3.7,"Peachtree Corners, GA","$85,300 - $131,000 a year",Bachelor's degree
"ERP Analyst, Payroll & Time Management",Day & Zimmermann - Corporate TA - 3.8,"Philadelphia, PA","Estimated: $77,000 - $100,000 a year",Payroll
"ERP Analyst, Payroll & Time Management",Day & Zimmermann - Corporate TA - 3.8,"Philadelphia, PA","Estimated: $77,000 - $100,000 a year",Microsoft Excel
"ERP Analyst, Payroll & Time Management",Day & Zimmermann - Corporate TA - 3.8,"Philadelphia, PA","Estimated: $77,000 - $100,000 a year",SAP
"ERP Analyst, Payroll & Time Management",Day & Zimmermann - Corporate TA - 3.8,"Philadelphia, PA","Estimated: $77,000 - $100,000 a year",Organizational skills
"ERP Analyst, Payroll & Time Management",Day & Zimmermann - Corporate TA - 3.8,"Philadelphia, PA","Estimated: $77,000 - $100,000 a year",Business analysis
"ERP Analyst, Payroll & Time Management",Day & Zimmermann - Corporate TA - 3.8,"Philadelphia, PA","Estimated: $77,000 - $100,000 a year",Bachelor's degree
ERP Analyst FI/CO,Day & Zimmermann - Corporate TA - 3.8,"Philadelphia, PA","Estimated: $56,000 - $78,000 a year",Payroll
ERP Analyst FI/CO,Day & Zimmermann - Corporate TA - 3.8,"Philadelphia, PA","Estimated: $56,000 - $78,000 a year",SAP S/4HANA
ERP Analyst FI/CO,Day & Zimmermann - Corporate TA - 3.8,"Philadelphia, PA","Estimated: $56,000 - $78,000 a year",SAP
ERP Analyst FI/CO,Day & Zimmermann - Corporate TA - 3.8,"Philadelphia, PA","Estimated: $56,000 - $78,000 a year",Accounts payable
ERP Analyst FI/CO,Day & Zimmermann - Corporate TA - 3.8,"Philadelphia, PA","Estimated: $56,000 - $78,000 a year",Cost accounting
ERP Analyst FI/CO,Day & Zimmermann - Corporate TA - 3.8,"Philadelphia, PA","Estimated: $56,000 - $78,000 a year",Bachelor's degree
Logistics Business Analyst,Teradata - 3.8,California,"Estimated: $73,000 - $100,000 a year",Supplier management
Logistics Business Analyst,Teradata - 3.8,California,"Estimated: $73,000 - $100,000 a year",Project management
Logistics Business Analyst,Teradata - 3.8,California,"Estimated: $73,000 - $100,000 a year",Analysis skills
Logistics Business Analyst,Teradata - 3.8,California,"Estimated: $73,000 - $100,000 a year",EDI
Logistics Business Analyst,Teradata - 3.8,California,"Estimated: $73,000 - $100,000 a year",Microsoft Excel
Logistics Business Analyst,Teradata - 3.8,California,"Estimated: $73,000 - $100,000 a year",Bachelor's degree
Business System Analysis – Oracle Cloud ERP,NFF Inc - 3.7,"Washington, DC","Estimated: $110,000 - $160,000 a year",Requirements gathering
Business System Analysis – Oracle Cloud ERP,NFF Inc - 3.7,"Washington, DC","Estimated: $110,000 - $160,000 a year",Microsoft Powerpoint
Business System Analysis – Oracle Cloud ERP,NFF Inc - 3.7,"Washington, DC","Estimated: $110,000 - $160,000 a year",Oracle EBS
Business System Analysis – Oracle Cloud ERP,NFF Inc - 3.7,"Washington, DC","Estimated: $110,000 - $160,000 a year",Visio
Business System Analysis – Oracle Cloud ERP,NFF Inc - 3.7,"Washington, DC","Estimated: $110,000 - $160,000 a year",Business requirements
Business System Analysis – Oracle Cloud ERP,NFF Inc - 3.7,"Washington, DC","Estimated: $110,000 - $160,000 a year",Bachelor's degree
"Finance Business Analyst, JDE Optimization",Idex Corporation - 3.5,"Northbrook, IL","$100,000 - $105,000 a year",JD Edwards
"Finance Business Analyst, JDE Optimization",Idex Corporation - 3.5,"Northbrook, IL","$100,000 - $105,000 a year",Communication skills
"Finance Business Analyst, JDE Optimization",Idex Corporation - 3.5,"Northbrook, IL","$100,000 - $105,000 a year",Bachelor of Science
"Finance Business Analyst, JDE Optimization",Idex Corporation - 3.5,"Northbrook, IL","$100,000 - $105,000 a year",Bachelor's degree
Sales Inventory Operation Planning (SIOP) Analyst,Quest Global - 3.3,"Rockford, IL","Estimated: $66,000 - $85,000 a year",Project management
Sales Inventory Operation Planning (SIOP) Analyst,Quest Global - 3.3,"Rockford, IL","Estimated: $66,000 - $85,000 a year",Analysis skills
Sales Inventory Operation Planning (SIOP) Analyst,Quest Global - 3.3,"Rockford, IL","Estimated: $66,000 - $85,000 a year",Microsoft Excel
Sales Inventory Operation Planning (SIOP) Analyst,Quest Global - 3.3,"Rockford, IL","Estimated: $66,000 - $85,000 a year",SAP
Sales Inventory Operation Planning (SIOP) Analyst,Quest Global - 3.3,"Rockford, IL","Estimated: $66,000 - $85,000 a year",Microsoft Powerpoint
Sales Inventory Operation Planning (SIOP) Analyst,Quest Global - 3.3,"Rockford, IL","Estimated: $66,000 - $85,000 a year",Bachelor's degree
"IT Business Analyst, Sales Order Management","Berry Global, Inc - 3.3","Evansville, IN",null,Project management
"IT Business Analyst, Sales Order Management","Berry Global, Inc - 3.3","Evansville, IN",null,EDI
"IT Business Analyst, Sales Order Management","Berry Global, Inc - 3.3","Evansville, IN",null,Order fulfillment
"IT Business Analyst, Sales Order Management","Berry Global, Inc - 3.3","Evansville, IN",null,ERP systems
"IT Business Analyst, Sales Order Management","Berry Global, Inc - 3.3","Evansville, IN",null,Business analysis
"IT Business Analyst, Sales Order Management","Berry Global, Inc - 3.3","Evansville, IN",null,Bachelor of Science
"IT Business Analyst, Sales Order Management","Berry Global, Inc - 3.3","Evansville, IN",null,Bachelor's degree
Business Technology Analyst,Wichita State University - 4.1,"Wichita, KS","$61,169 a year",Relational databases
Business Technology Analyst,Wichita State University - 4.1,"Wichita, KS","$61,169 a year",Microsoft Excel
Business Technology Analyst,Wichita State University - 4.1,"Wichita, KS","$61,169 a year",ERP systems
Business Technology Analyst,Wichita State University - 4.1,"Wichita, KS","$61,169 a year",Application support
Business Technology Analyst,Wichita State University - 4.1,"Wichita, KS","$61,169 a year",Software troubleshooting
HRIS Reporting Analyst,Johns Hopkins University - 4.0,"Baltimore, MD","Estimated: $62,000 - $89,000 a year",Requirements gathering
