job title,company name,location,salary,skills
Senior Cybersecurity Engineer,Visa - 3.9,"Austin, TX","Estimated: $110,000 - $160,000 a year",J2EE
Senior Cybersecurity Engineer,Visa - 3.9,"Austin, TX","Estimated: $110,000 - $160,000 a year",NoSQL
Senior Cybersecurity Engineer,Visa - 3.9,"Austin, TX","Estimated: $110,000 - $160,000 a year",Spring Boot
Senior Cybersecurity Engineer,Visa - 3.9,"Austin, TX","Estimated: $110,000 - $160,000 a year",DevOps
Senior Cybersecurity Engineer,Visa - 3.9,"Austin, TX","Estimated: $110,000 - $160,000 a year",Leadership
Senior Cybersecurity Engineer,Visa - 3.9,"Austin, TX","Estimated: $110,000 - $160,000 a year",Bachelor's degree
Senior Cybersecurity Engineer,Visa - 3.9,"Austin, TX","Estimated: $110,000 - $160,000 a year",Master of Business Administration
Senior Cybersecurity Engineer,Visa - 3.9,"Austin, TX","Estimated: $110,000 - $160,000 a year",Doctoral degree
Senior Cybersecurity Engineer,Visa - 3.9,"Austin, TX","Estimated: $110,000 - $160,000 a year",Master's degree
Senior Cybersecurity Engineer,Visa - 3.9,"Austin, TX","Estimated: $110,000 - $160,000 a year",Doctor of Philosophy
Senior Vulnerability Researcher,Battelle - 3.8,"Columbus, OH","Estimated: $100,000 - $140,000 a year",Assembly
Senior Vulnerability Researcher,Battelle - 3.8,"Columbus, OH","Estimated: $100,000 - $140,000 a year",Network protocols
Senior Vulnerability Researcher,Battelle - 3.8,"Columbus, OH","Estimated: $100,000 - $140,000 a year",Vulnerability research
Senior Vulnerability Researcher,Battelle - 3.8,"Columbus, OH","Estimated: $100,000 - $140,000 a year",OS Kernels
Senior Vulnerability Researcher,Battelle - 3.8,"Columbus, OH","Estimated: $100,000 - $140,000 a year",Windows
Senior Vulnerability Researcher,Battelle - 3.8,"Columbus, OH","Estimated: $100,000 - $140,000 a year",Bachelor's degree
Senior Vulnerability Researcher,Battelle - 3.8,"Columbus, OH","Estimated: $100,000 - $140,000 a year",Doctoral degree
Senior Vulnerability Researcher,Battelle - 3.8,"Columbus, OH","Estimated: $100,000 - $140,000 a year",Master's degree
Senior Vulnerability Researcher,Battelle - 3.8,"Columbus, OH","Estimated: $100,000 - $140,000 a year",Doctor of Philosophy
"Sr Spec, Cyber Intelligence",CAE Inc. - 3.7,"Arlington, TX","Estimated: $110,000 - $140,000 a year",Windows
"Sr Spec, Cyber Intelligence",CAE Inc. - 3.7,"Arlington, TX","Estimated: $110,000 - $140,000 a year",CISSP
"Sr Spec, Cyber Intelligence",CAE Inc. - 3.7,"Arlington, TX","Estimated: $110,000 - $140,000 a year",Leadership
"Sr Spec, Cyber Intelligence",CAE Inc. - 3.7,"Arlington, TX","Estimated: $110,000 - $140,000 a year",Linux
"Sr Spec, Cyber Intelligence",CAE Inc. - 3.7,"Arlington, TX","Estimated: $110,000 - $140,000 a year",IAM Level III
"Sr Spec, Cyber Intelligence",CAE Inc. - 3.7,"Arlington, TX","Estimated: $110,000 - $140,000 a year",Bachelor's degree
"Sr Spec, Cyber Intelligence",CAE Inc. - 3.7,"Arlington, TX","Estimated: $110,000 - $140,000 a year",Associate's degree
Senior Cyber Security Analyst,CACI - 3.8,"Crane, IN",null,Communication skills
"Security Advisor, Falcon Complete",CrowdStrike - 3.3,"San Antonio, TX","Estimated: $85,000 - $110,000 a year",Analysis skills
"Security Advisor, Falcon Complete",CrowdStrike - 3.3,"San Antonio, TX","Estimated: $85,000 - $110,000 a year",Operating systems
"Security Advisor, Falcon Complete",CrowdStrike - 3.3,"San Antonio, TX","Estimated: $85,000 - $110,000 a year",Windows
"Security Advisor, Falcon Complete",CrowdStrike - 3.3,"San Antonio, TX","Estimated: $85,000 - $110,000 a year",Mac OS
"Security Advisor, Falcon Complete",CrowdStrike - 3.3,"San Antonio, TX","Estimated: $85,000 - $110,000 a year",ISO 27001
"Security Advisor, Falcon Complete",CrowdStrike - 3.3,"San Antonio, TX","Estimated: $85,000 - $110,000 a year",Bachelor's degree
Network Engineer IRES - SSFB,Jacobs - 3.9,"Colorado Springs, CO","$118,000 - $128,000 a year",PKI
Network Engineer IRES - SSFB,Jacobs - 3.9,"Colorado Springs, CO","$118,000 - $128,000 a year",QA/QC
Network Engineer IRES - SSFB,Jacobs - 3.9,"Colorado Springs, CO","$118,000 - $128,000 a year",IAT
Network Engineer IRES - SSFB,Jacobs - 3.9,"Colorado Springs, CO","$118,000 - $128,000 a year",BGP
Network Engineer IRES - SSFB,Jacobs - 3.9,"Colorado Springs, CO","$118,000 - $128,000 a year",VoIP
Network Engineer IRES - SSFB,Jacobs - 3.9,"Colorado Springs, CO","$118,000 - $128,000 a year",Bachelor's degree
Network Engineer IRES - SSFB,Jacobs - 3.9,"Colorado Springs, CO","$118,000 - $128,000 a year",High school diploma or GED
Network Engineer IRES - SSFB,Jacobs - 3.9,"Colorado Springs, CO","$118,000 - $128,000 a year",Associate's degree
Network Engineer IRES - SSFB,Jacobs - 3.9,"Colorado Springs, CO","$118,000 - $128,000 a year",Master's degree
Program Analyst II (OCS Material Development) TRA07,"MTNT Intelligence Solutions, LLC -","Fort Lee, VA","Estimated: $84,000 - $110,000 a year",Microsoft Office
Program Analyst II (OCS Material Development) TRA07,"MTNT Intelligence Solutions, LLC -","Fort Lee, VA","Estimated: $84,000 - $110,000 a year",Bachelor's degree
Network Cyber Security Analyst,Mary Baldwin University - 3.9,"Staunton, VA","$65,000 a year",Relational databases
Network Cyber Security Analyst,Mary Baldwin University - 3.9,"Staunton, VA","$65,000 a year",Product management
Network Cyber Security Analyst,Mary Baldwin University - 3.9,"Staunton, VA","$65,000 a year",CCNP
Network Cyber Security Analyst,Mary Baldwin University - 3.9,"Staunton, VA","$65,000 a year",CISSP
Network Cyber Security Analyst,Mary Baldwin University - 3.9,"Staunton, VA","$65,000 a year",Firewall
Network Cyber Security Analyst,Mary Baldwin University - 3.9,"Staunton, VA","$65,000 a year",Bachelor's degree
Information Systems Security Officer,Leidos - 3.7,"Beavercreek, OH","$97,500 - $150,000 a year",Writing skills
Information Systems Security Officer,Leidos - 3.7,"Beavercreek, OH","$97,500 - $150,000 a year",Splunk
Information Systems Security Officer,Leidos - 3.7,"Beavercreek, OH","$97,500 - $150,000 a year",Information security
Information Systems Security Officer,Leidos - 3.7,"Beavercreek, OH","$97,500 - $150,000 a year",Windows
Information Systems Security Officer,Leidos - 3.7,"Beavercreek, OH","$97,500 - $150,000 a year",Vulnerability assessment
Information Systems Security Officer,Leidos - 3.7,"Beavercreek, OH","$97,500 - $150,000 a year",Bachelor of Science
Information Systems Security Officer,Leidos - 3.7,"Beavercreek, OH","$97,500 - $150,000 a year",Bachelor's degree
Senior IT Analyst,"City of Gladstone, Missouri -","Gladstone, MO","$55,267 - $90,404 a year",Communication skills
Senior IT Analyst,"City of Gladstone, Missouri -","Gladstone, MO","$55,267 - $90,404 a year",Bachelor's degree
IT Associate - Client Support,"City of Houston, TX - 3.7","Artesian, SD",$16.19 - $18.73 an hour,CompTIA A+
IT Associate - Client Support,"City of Houston, TX - 3.7","Artesian, SD",$16.19 - $18.73 an hour,Associate's degree
Jr-level Information Assurance Security Analyst,Advanced Systems Development -,"Fort Bliss, TX","Estimated: $61,000 - $78,000 a year",Software deployment
Jr-level Information Assurance Security Analyst,Advanced Systems Development -,"Fort Bliss, TX","Estimated: $61,000 - $78,000 a year",Windows
Jr-level Information Assurance Security Analyst,Advanced Systems Development -,"Fort Bliss, TX","Estimated: $61,000 - $78,000 a year",MCTS
Jr-level Information Assurance Security Analyst,Advanced Systems Development -,"Fort Bliss, TX","Estimated: $61,000 - $78,000 a year",Driver's License
Jr-level Information Assurance Security Analyst,Advanced Systems Development -,"Fort Bliss, TX","Estimated: $61,000 - $78,000 a year",SharePoint
Jr-level Information Assurance Security Analyst,Advanced Systems Development -,"Fort Bliss, TX","Estimated: $61,000 - $78,000 a year",Bachelor of Science
Jr-level Information Assurance Security Analyst,Advanced Systems Development -,"Fort Bliss, TX","Estimated: $61,000 - $78,000 a year",Bachelor's degree
Jr-level Information Assurance Security Analyst,Advanced Systems Development -,"Fort Bliss, TX","Estimated: $61,000 - $78,000 a year",High school diploma or GED
Cyber Security Specialist,Reynolds and Reynolds - 3.2,"Ann Arbor, MI","Estimated: $54,000 - $77,000 a year",IDS
Cyber Security Specialist,Reynolds and Reynolds - 3.2,"Ann Arbor, MI","Estimated: $54,000 - $77,000 a year",PCI
Cyber Security Specialist,Reynolds and Reynolds - 3.2,"Ann Arbor, MI","Estimated: $54,000 - $77,000 a year",HITRUST
Cyber Security Specialist,Reynolds and Reynolds - 3.2,"Ann Arbor, MI","Estimated: $54,000 - $77,000 a year",TCP
Cyber Security Specialist,Reynolds and Reynolds - 3.2,"Ann Arbor, MI","Estimated: $54,000 - $77,000 a year",TCP/IP
Cyber Security Specialist,Reynolds and Reynolds - 3.2,"Ann Arbor, MI","Estimated: $54,000 - $77,000 a year",Bachelor's degree
"VP - Chief Information Security Officer - New Orleans, LA",Ochsner Health System - 3.8,"New Orleans, LA",null,Certified Information Systems Auditor
"VP - Chief Information Security Officer - New Orleans, LA",Ochsner Health System - 3.8,"New Orleans, LA",null,Information security
"VP - Chief Information Security Officer - New Orleans, LA",Ochsner Health System - 3.8,"New Orleans, LA",null,Program development
"VP - Chief Information Security Officer - New Orleans, LA",Ochsner Health System - 3.8,"New Orleans, LA",null,CISSP
"VP - Chief Information Security Officer - New Orleans, LA",Ochsner Health System - 3.8,"New Orleans, LA",null,Leadership
"VP - Chief Information Security Officer - New Orleans, LA",Ochsner Health System - 3.8,"New Orleans, LA",null,Bachelor's degree
"VP - Chief Information Security Officer - New Orleans, LA",Ochsner Health System - 3.8,"New Orleans, LA",null,Master's degree
Fortinet/FortiGate Firewall Network Engineer,Comcentric - 4.3,Ohio,"Estimated: $72,000 - $94,000 a year",Software deployment
Fortinet/FortiGate Firewall Network Engineer,Comcentric - 4.3,Ohio,"Estimated: $72,000 - $94,000 a year",Firewall
Fortinet/FortiGate Firewall Network Engineer,Comcentric - 4.3,Ohio,"Estimated: $72,000 - $94,000 a year",Computer networking
Fortinet/FortiGate Firewall Network Engineer,Comcentric - 4.3,Ohio,"Estimated: $72,000 - $94,000 a year",CCNA
Fortinet/FortiGate Firewall Network Engineer,Comcentric - 4.3,Ohio,"Estimated: $72,000 - $94,000 a year",CCNP
Systems Security Engineer,"General Dynamics Mission Systems, Inc - 3.7","Dedham, MA","$115,000 - $127,000 a year",CISSP-ISSEP
Systems Security Engineer,"General Dynamics Mission Systems, Inc - 3.7","Dedham, MA","$115,000 - $127,000 a year",System design
Systems Security Engineer,"General Dynamics Mission Systems, Inc - 3.7","Dedham, MA","$115,000 - $127,000 a year",CISSP
Systems Security Engineer,"General Dynamics Mission Systems, Inc - 3.7","Dedham, MA","$115,000 - $127,000 a year",Communication skills
Systems Security Engineer,"General Dynamics Mission Systems, Inc - 3.7","Dedham, MA","$115,000 - $127,000 a year",Agile
Systems Security Engineer,"General Dynamics Mission Systems, Inc - 3.7","Dedham, MA","$115,000 - $127,000 a year",Doctoral degree
Systems Security Engineer,"General Dynamics Mission Systems, Inc - 3.7","Dedham, MA","$115,000 - $127,000 a year",Bachelor of Science
Systems Security Engineer,"General Dynamics Mission Systems, Inc - 3.7","Dedham, MA","$115,000 - $127,000 a year",Bachelor's degree
Systems Security Engineer,"General Dynamics Mission Systems, Inc - 3.7","Dedham, MA","$115,000 - $127,000 a year",Master's degree
Systems Security Engineer,"General Dynamics Mission Systems, Inc - 3.7","Dedham, MA","$115,000 - $127,000 a year",Doctor of Philosophy
"Director, Information Security (Security Architecture)",Santander - 3.9,"Dallas, TX","Estimated: $160,000 - $230,000 a year",Leadership
"Director, Information Security (Security Architecture)",Santander - 3.9,"Dallas, TX","Estimated: $160,000 - $230,000 a year",Communication skills
"Director, Information Security (Security Architecture)",Santander - 3.9,"Dallas, TX","Estimated: $160,000 - $230,000 a year",Information security
"Director, Information Security (Security Architecture)",Santander - 3.9,"Dallas, TX","Estimated: $160,000 - $230,000 a year",SOX
"Director, Information Security (Security Architecture)",Santander - 3.9,"Dallas, TX","Estimated: $160,000 - $230,000 a year",NIST standards
"Director, Information Security (Security Architecture)",Santander - 3.9,"Dallas, TX","Estimated: $160,000 - $230,000 a year",Bachelor's degree
"Assoc Analyst, Info Security - Splunk",FirstBank Holding Company - 3.7,"Lakewood, CO","$66,040 - $85,000 a year",DNS
"Assoc Analyst, Info Security - Splunk",FirstBank Holding Company - 3.7,"Lakewood, CO","$66,040 - $85,000 a year",Child protective services
"Assoc Analyst, Info Security - Splunk",FirstBank Holding Company - 3.7,"Lakewood, CO","$66,040 - $85,000 a year",TCP
"Assoc Analyst, Info Security - Splunk",FirstBank Holding Company - 3.7,"Lakewood, CO","$66,040 - $85,000 a year",TCP/IP
"Assoc Analyst, Info Security - Splunk",FirstBank Holding Company - 3.7,"Lakewood, CO","$66,040 - $85,000 a year",VPN
"Assoc Analyst, Info Security - Splunk",FirstBank Holding Company - 3.7,"Lakewood, CO","$66,040 - $85,000 a year",Bachelor's degree
"Assoc Analyst, Info Security - Splunk",FirstBank Holding Company - 3.7,"Lakewood, CO","$66,040 - $85,000 a year",High school diploma or GED
Cyber Systems Engineer,Circadence Corporation - 3.3,"Huntsville, AL","Estimated: $100,000 - $150,000 a year",DNS
Cyber Systems Engineer,Circadence Corporation - 3.3,"Huntsville, AL","Estimated: $100,000 - $150,000 a year",Citrix
Cyber Systems Engineer,Circadence Corporation - 3.3,"Huntsville, AL","Estimated: $100,000 - $150,000 a year",VMWare
Cyber Systems Engineer,Circadence Corporation - 3.3,"Huntsville, AL","Estimated: $100,000 - $150,000 a year",Windows
Cyber Systems Engineer,Circadence Corporation - 3.3,"Huntsville, AL","Estimated: $100,000 - $150,000 a year",SSCP
Cyber Systems Engineer,Circadence Corporation - 3.3,"Huntsville, AL","Estimated: $100,000 - $150,000 a year",Bachelor's degree
Enterprise Fraud Risk Sr Associate,TIAA - 3.7,"Charlotte, NC","$86,300 - $143,800 a year",Certified Fraud Examiner
Enterprise Fraud Risk Sr Associate,TIAA - 3.7,"Charlotte, NC","$86,300 - $143,800 a year",Fraud
Enterprise Fraud Risk Sr Associate,TIAA - 3.7,"Charlotte, NC","$86,300 - $143,800 a year",CPA
Enterprise Fraud Risk Sr Associate,TIAA - 3.7,"Charlotte, NC","$86,300 - $143,800 a year",Risk management
Enterprise Fraud Risk Sr Associate,TIAA - 3.7,"Charlotte, NC","$86,300 - $143,800 a year",Bachelor's degree
IT Support Analyst,CapSpecialty - 3.5,"Middleton, WI","Estimated: $47,000 - $62,000 a year",Windows
IT Support Analyst,CapSpecialty - 3.5,"Middleton, WI","Estimated: $47,000 - $62,000 a year",Software troubleshooting
IT Support Analyst,CapSpecialty - 3.5,"Middleton, WI","Estimated: $47,000 - $62,000 a year",Customer support
IT Support Analyst,CapSpecialty - 3.5,"Middleton, WI","Estimated: $47,000 - $62,000 a year",Communication skills
IT Support Analyst,CapSpecialty - 3.5,"Middleton, WI","Estimated: $47,000 - $62,000 a year",MCP
IT Support Analyst,CapSpecialty - 3.5,"Middleton, WI","Estimated: $47,000 - $62,000 a year",Associate's degree
"AVP, Application Security Engineer",Synchrony - 3.9,"Stamford, CT","$85,000 - $170,000 a year",Bash
"AVP, Application Security Engineer",Synchrony - 3.9,"Stamford, CT","$85,000 - $170,000 a year",Vulnerability management
"AVP, Application Security Engineer",Synchrony - 3.9,"Stamford, CT","$85,000 - $170,000 a year",Information security
"AVP, Application Security Engineer",Synchrony - 3.9,"Stamford, CT","$85,000 - $170,000 a year",Shell Scripting
"AVP, Application Security Engineer",Synchrony - 3.9,"Stamford, CT","$85,000 - $170,000 a year",COBIT
"AVP, Application Security Engineer",Synchrony - 3.9,"Stamford, CT","$85,000 - $170,000 a year",Bachelor's degree
"AVP, Application Security Engineer",Synchrony - 3.9,"Stamford, CT","$85,000 - $170,000 a year",High school diploma or GED
IT Auditor,"Herbein + Company, Inc. - 2.6","Allentown, PA","Estimated: $58,000 - $81,000 a year",Microsoft Excel
IT Auditor,"Herbein + Company, Inc. - 2.6","Allentown, PA","Estimated: $58,000 - $81,000 a year",GAAS
IT Auditor,"Herbein + Company, Inc. - 2.6","Allentown, PA","Estimated: $58,000 - $81,000 a year",Microsoft Powerpoint
IT Auditor,"Herbein + Company, Inc. - 2.6","Allentown, PA","Estimated: $58,000 - $81,000 a year",Financial services
IT Auditor,"Herbein + Company, Inc. - 2.6","Allentown, PA","Estimated: $58,000 - $81,000 a year",CISSP
IT Auditor,"Herbein + Company, Inc. - 2.6","Allentown, PA","Estimated: $58,000 - $81,000 a year",Bachelor's degree
Senior Security Operations Center Engineer,Riverside Technologies Inc - 3.9,"N Sioux City, SD","$90,000 - $140,000 a year",Customer service
Senior Security Operations Center Engineer,Riverside Technologies Inc - 3.9,"N Sioux City, SD","$90,000 - $140,000 a year",IDS
Senior Security Operations Center Engineer,Riverside Technologies Inc - 3.9,"N Sioux City, SD","$90,000 - $140,000 a year",TCP
Senior Security Operations Center Engineer,Riverside Technologies Inc - 3.9,"N Sioux City, SD","$90,000 - $140,000 a year",TCP/IP
Senior Security Operations Center Engineer,Riverside Technologies Inc - 3.9,"N Sioux City, SD","$90,000 - $140,000 a year",SIEM
Senior Security Operations Center Engineer,Riverside Technologies Inc - 3.9,"N Sioux City, SD","$90,000 - $140,000 a year",Bachelor's degree
Information Security and Risk Management Capabilities Maturity Associate Director,ABBVIE - 3.9,United States,"Estimated: $140,000 - $200,000 a year",Project management
Information Security and Risk Management Capabilities Maturity Associate Director,ABBVIE - 3.9,United States,"Estimated: $140,000 - $200,000 a year",Information security
Information Security and Risk Management Capabilities Maturity Associate Director,ABBVIE - 3.9,United States,"Estimated: $140,000 - $200,000 a year",Conflict management
Information Security and Risk Management Capabilities Maturity Associate Director,ABBVIE - 3.9,United States,"Estimated: $140,000 - $200,000 a year",Leadership
Information Security and Risk Management Capabilities Maturity Associate Director,ABBVIE - 3.9,United States,"Estimated: $140,000 - $200,000 a year",Communication skills
Information Security and Risk Management Capabilities Maturity Associate Director,ABBVIE - 3.9,United States,"Estimated: $140,000 - $200,000 a year",Doctoral degree
Information Security and Risk Management Capabilities Maturity Associate Director,ABBVIE - 3.9,United States,"Estimated: $140,000 - $200,000 a year",Bachelor's degree
Information Security and Risk Management Capabilities Maturity Associate Director,ABBVIE - 3.9,United States,"Estimated: $140,000 - $200,000 a year",Master's degree
Information Security and Risk Management Capabilities Maturity Associate Director,ABBVIE - 3.9,United States,"Estimated: $140,000 - $200,000 a year",Doctor of Philosophy
Senior Cloud Cybersecurity Analyst (Secret required),Tetrad Digital Integrity LLC -,"Suffolk, VA","Estimated: $97,000 - $120,000 a year",CompTIA Advanced Security Practitioner
Senior Cloud Cybersecurity Analyst (Secret required),Tetrad Digital Integrity LLC -,"Suffolk, VA","Estimated: $97,000 - $120,000 a year",AWS Certified Solutions Architect – Associate
Senior Cloud Cybersecurity Analyst (Secret required),Tetrad Digital Integrity LLC -,"Suffolk, VA","Estimated: $97,000 - $120,000 a year",Azure
Senior Cloud Cybersecurity Analyst (Secret required),Tetrad Digital Integrity LLC -,"Suffolk, VA","Estimated: $97,000 - $120,000 a year",DoD experience
Senior Cloud Cybersecurity Analyst (Secret required),Tetrad Digital Integrity LLC -,"Suffolk, VA","Estimated: $97,000 - $120,000 a year",AWS Certified SysOps Administrator – Associate
Senior Cloud Cybersecurity Analyst (Secret required),Tetrad Digital Integrity LLC -,"Suffolk, VA","Estimated: $97,000 - $120,000 a year",Master's degree
Cyber Security Program Manager,IT Consulting of NY - 4.5,"New York, NY","$110,000 - $125,000 a year",ISO 27001
Cyber Security Program Manager,IT Consulting of NY - 4.5,"New York, NY","$110,000 - $125,000 a year",PCI
Cyber Security Program Manager,IT Consulting of NY - 4.5,"New York, NY","$110,000 - $125,000 a year",CISSP
Cyber Security Program Manager,IT Consulting of NY - 4.5,"New York, NY","$110,000 - $125,000 a year",Communication skills
Cyber Security Program Manager,IT Consulting of NY - 4.5,"New York, NY","$110,000 - $125,000 a year",CRISC
Cyber Security Program Manager,IT Consulting of NY - 4.5,"New York, NY","$110,000 - $125,000 a year",Bachelor's degree
IT Security Engineer,Tekshapers Inc -,"Chattanooga, TN","$40,000 - $50,000 a year",System hardening
IT Security Engineer,Tekshapers Inc -,"Chattanooga, TN","$40,000 - $50,000 a year",SQL
IT Security Engineer,Tekshapers Inc -,"Chattanooga, TN","$40,000 - $50,000 a year",IDS
IT Security Engineer,Tekshapers Inc -,"Chattanooga, TN","$40,000 - $50,000 a year",Microsoft Excel
IT Security Engineer,Tekshapers Inc -,"Chattanooga, TN","$40,000 - $50,000 a year",Microsoft Powerpoint
Penetration Tester US Remote,Motorola Solutions - 4.1,"Schaumburg, IL","Estimated: $90,000 - $130,000 a year",Bash
Penetration Tester US Remote,Motorola Solutions - 4.1,"Schaumburg, IL","Estimated: $90,000 - $130,000 a year",GAWN
Penetration Tester US Remote,Motorola Solutions - 4.1,"Schaumburg, IL","Estimated: $90,000 - $130,000 a year",Penetration testing
Penetration Tester US Remote,Motorola Solutions - 4.1,"Schaumburg, IL","Estimated: $90,000 - $130,000 a year",Shell Scripting
Penetration Tester US Remote,Motorola Solutions - 4.1,"Schaumburg, IL","Estimated: $90,000 - $130,000 a year",FedRAMP
Sr. CNO Vulnerability Researcher,Leidos - 3.7,"Columbia, MD","$118,300 - $245,700 a year",Analysis skills
Sr. CNO Vulnerability Researcher,Leidos - 3.7,"Columbia, MD","$118,300 - $245,700 a year",Vulnerability research
Sr. CNO Vulnerability Researcher,Leidos - 3.7,"Columbia, MD","$118,300 - $245,700 a year",CSS
Sr. CNO Vulnerability Researcher,Leidos - 3.7,"Columbia, MD","$118,300 - $245,700 a year",Research
Sr. CNO Vulnerability Researcher,Leidos - 3.7,"Columbia, MD","$118,300 - $245,700 a year",C++
Sr. CNO Vulnerability Researcher,Leidos - 3.7,"Columbia, MD","$118,300 - $245,700 a year",Bachelor's degree
RSO Cyber Support Engineer,University of Dayton - 4.3,"Dayton, OH","Estimated: $85,000 - $120,000 a year",Vulnerability management
RSO Cyber Support Engineer,University of Dayton - 4.3,"Dayton, OH","Estimated: $85,000 - $120,000 a year",Manufacturing
RSO Cyber Support Engineer,University of Dayton - 4.3,"Dayton, OH","Estimated: $85,000 - $120,000 a year",Azure
RSO Cyber Support Engineer,University of Dayton - 4.3,"Dayton, OH","Estimated: $85,000 - $120,000 a year",DoD experience
RSO Cyber Support Engineer,University of Dayton - 4.3,"Dayton, OH","Estimated: $85,000 - $120,000 a year",SharePoint
RSO Cyber Support Engineer,University of Dayton - 4.3,"Dayton, OH","Estimated: $85,000 - $120,000 a year",Bachelor's degree
Cyber Defense Analyst,The Research Foundation for The State University of New York at Stony Brook -,"Stony Brook, NY","$85,000 - $93,000 a year",System hardening
Cyber Defense Analyst,The Research Foundation for The State University of New York at Stony Brook -,"Stony Brook, NY","$85,000 - $93,000 a year",Information security
Cyber Defense Analyst,The Research Foundation for The State University of New York at Stony Brook -,"Stony Brook, NY","$85,000 - $93,000 a year",Windows
Cyber Defense Analyst,The Research Foundation for The State University of New York at Stony Brook -,"Stony Brook, NY","$85,000 - $93,000 a year",Mac OS
Cyber Defense Analyst,The Research Foundation for The State University of New York at Stony Brook -,"Stony Brook, NY","$85,000 - $93,000 a year",Computer skills
Cyber Defense Analyst,The Research Foundation for The State University of New York at Stony Brook -,"Stony Brook, NY","$85,000 - $93,000 a year",Bachelor's degree
Cyber Incident Responder ***Top-Secret Clearance***,IBSS CORP - 4.7,"Washington, DC","Estimated: $84,000 - $110,000 a year",IDS
Cyber Incident Responder ***Top-Secret Clearance***,IBSS CORP - 4.7,"Washington, DC","Estimated: $84,000 - $110,000 a year",Windows
Cyber Incident Responder ***Top-Secret Clearance***,IBSS CORP - 4.7,"Washington, DC","Estimated: $84,000 - $110,000 a year",GISF
Cyber Incident Responder ***Top-Secret Clearance***,IBSS CORP - 4.7,"Washington, DC","Estimated: $84,000 - $110,000 a year",CISSP
Cyber Incident Responder ***Top-Secret Clearance***,IBSS CORP - 4.7,"Washington, DC","Estimated: $84,000 - $110,000 a year",CEH
Federal Cybersecurity Development Support,Motorola Solutions - 4.1,"Schaumburg, IL","Estimated: $65,000 - $84,000 a year",PKI
Federal Cybersecurity Development Support,Motorola Solutions - 4.1,"Schaumburg, IL","Estimated: $65,000 - $84,000 a year",VMWare
Federal Cybersecurity Development Support,Motorola Solutions - 4.1,"Schaumburg, IL","Estimated: $65,000 - $84,000 a year",Windows
Federal Cybersecurity Development Support,Motorola Solutions - 4.1,"Schaumburg, IL","Estimated: $65,000 - $84,000 a year",.NET
Federal Cybersecurity Development Support,Motorola Solutions - 4.1,"Schaumburg, IL","Estimated: $65,000 - $84,000 a year",Authentication
Federal Cybersecurity Development Support,Motorola Solutions - 4.1,"Schaumburg, IL","Estimated: $65,000 - $84,000 a year",Bachelor's degree
Enterprise Systems Monitoring Technician,Bay State - 4.0,"Eagan, MN","Estimated: $62,000 - $79,000 a year",Windows
Enterprise Systems Monitoring Technician,Bay State - 4.0,"Eagan, MN","Estimated: $62,000 - $79,000 a year",SOX
Enterprise Systems Monitoring Technician,Bay State - 4.0,"Eagan, MN","Estimated: $62,000 - $79,000 a year",Incident management
Enterprise Systems Monitoring Technician,Bay State - 4.0,"Eagan, MN","Estimated: $62,000 - $79,000 a year",Communication skills
Enterprise Systems Monitoring Technician,Bay State - 4.0,"Eagan, MN","Estimated: $62,000 - $79,000 a year",Help desk
Enterprise Systems Monitoring Technician,Bay State - 4.0,"Eagan, MN","Estimated: $62,000 - $79,000 a year",Bachelor's degree
Enterprise Systems Monitoring Technician,Bay State - 4.0,"Eagan, MN","Estimated: $62,000 - $79,000 a year",High school diploma or GED
Identity and Access Analyst I,Inova Health System - 3.7,"Sterling, VA",null,PCI
Identity and Access Analyst I,Inova Health System - 3.7,"Sterling, VA",null,HIPAA
Identity and Access Analyst I,Inova Health System - 3.7,"Sterling, VA",null,Software troubleshooting
Identity and Access Analyst I,Inova Health System - 3.7,"Sterling, VA",null,Sailpoint
Identity and Access Analyst I,Inova Health System - 3.7,"Sterling, VA",null,Communication skills
Identity and Access Analyst I,Inova Health System - 3.7,"Sterling, VA",null,High school diploma or GED
IT Security Systems Admin,"Contact Government Services, LLC -","Washington, DC","Estimated: $98,000 - $140,000 a year",VMWare
IT Security Systems Admin,"Contact Government Services, LLC -","Washington, DC","Estimated: $98,000 - $140,000 a year",Windows
IT Security Systems Admin,"Contact Government Services, LLC -","Washington, DC","Estimated: $98,000 - $140,000 a year",CSSLP
IT Security Systems Admin,"Contact Government Services, LLC -","Washington, DC","Estimated: $98,000 - $140,000 a year",ESXi
IT Security Systems Admin,"Contact Government Services, LLC -","Washington, DC","Estimated: $98,000 - $140,000 a year",Microsoft Windows Server
IT Security Systems Admin,"Contact Government Services, LLC -","Washington, DC","Estimated: $98,000 - $140,000 a year",Bachelor's degree
IT Security Systems Admin,"Contact Government Services, LLC -","Washington, DC","Estimated: $98,000 - $140,000 a year",Master's degree
IT Compliance/SOC Manager,Moss Adams - 3.6,"Seattle, WA","Estimated: $120,000 - $150,000 a year",Certified Information Systems Auditor
IT Compliance/SOC Manager,Moss Adams - 3.6,"Seattle, WA","Estimated: $120,000 - $150,000 a year",Accounting
IT Compliance/SOC Manager,Moss Adams - 3.6,"Seattle, WA","Estimated: $120,000 - $150,000 a year",Research
IT Compliance/SOC Manager,Moss Adams - 3.6,"Seattle, WA","Estimated: $120,000 - $150,000 a year",Public accounting
IT Compliance/SOC Manager,Moss Adams - 3.6,"Seattle, WA","Estimated: $120,000 - $150,000 a year",SOX
