job title,salary,Min Salary,Max Salary,skills
Digital Marketing Specialist,$16 - $22 an hour,16 , 22,"['Customer service', 'Plumbing', 'Sports coaching']"
Marketing Specialist,$18 - $20 an hour,18 , 20,"['Editing', 'Layout design', 'Adobe Creative Suite', 'Canva', ""Bachelor's degree""]"
PPC Specialist,$18 - $20 an hour,18 , 20,"['PPC Campaign Management', 'Sales', 'Digital marketing']"
Marketing Specialist,$18 - $20 an hour,18 , 20,"['Social media marketing', 'Sales', 'Digital marketing', 'B2B marketing', 'Lead generation', ""Bachelor's degree""]"
Marketing Specialist,$18 - $22 an hour,18 , 22,"['Microsoft Excel', 'Google Docs', ""Driver's License"", 'Event planning', 'Constant Contact', ""Associate's degree""]"
Digital Marketing Specialist,$18 an hour,18,0,"['Social media management', 'Microsoft Excel', 'Google AdWords', 'Microsoft Powerpoint', 'Google Analytics']"
Marketing Specialist,$19 - $20 an hour,19 , 20,"['Marketing', 'B2B', 'Copywriting']"
Marketing Specialist,$19 - $22 an hour,19 , 22,"['Writing skills', 'Social media management', 'Customer service', 'Office experience', 'Sales', 'High school diploma or GED', 'Sales', 'Digital marketing', 'Social media management']"
Communications Specialist,$20 - $22 an hour,20 , 22,"['Writing skills', 'Customer segmentation']"
Marketing Specialist,$20 - $22 an hour,20 , 22,"['Social media management', 'Final Cut Pro', 'Adobe Premiere', 'Communication skills', 'Marketing', ""Bachelor's degree""]"
Marketing Specialist,$20 - $22 an hour,20 , 22,"['Adobe Illustrator', 'Adobe Photoshop', 'Marketing']"
Marketing Specialist,$20 - $24 an hour,20 , 24,"['Writing skills', 'Project management', ""Driver's License"", 'Marketing', 'Event marketing']"
Marketing Specialist,$20 - $25 an hour,20 , 25,"['Microsoft Excel', 'Teaching', 'Sales', 'Microsoft Powerpoint', 'Google Suite', ""Bachelor's degree""]"
Marketing Specialist,$20 - $25 an hour,20 , 25,"['Project management', 'Google AdWords', 'Adobe Experience Manager', 'Digital marketing', 'B2B marketing', 'Bachelor of Science', ""Bachelor's degree""]"
Marketing Specialist,$20 - $25 an hour,20 , 25,"['Microsoft Excel', 'Communication skills', 'Editing', 'Data analysis skills', 'Microsoft Office', ""Bachelor's degree"", ""Associate's degree""]"
Digital Marketing Specialist,$20 - $30 an hour,20 , 30,"['Social media management', 'Graphic design', 'Microsoft Excel', 'Adobe Illustrator', 'SEO']"
Content Specialist,$21 - $27 an hour,21 , 27,"['Marketing', 'Editing', 'Content creation', 'Journalism', ""Bachelor's degree""]"
Communications Specialist,$22 - $24 an hour,22 , 24,"['Social media marketing', 'Constant Contact', 'Communication skills', 'Organizational skills', 'Writing skills']"
Marketing Specialist,$22 - $24 an hour,22 , 24,"['Marketing automation', 'HubSpot', 'Microsoft Project', 'Communication skills', 'Adobe Creative Suite']"
Media Specialist,$22 - $27 an hour,22 , 27,"['Social media management', 'Social media marketing', 'Human resources', 'Communication skills', 'Marketing', 'Bachelor of Science', ""Bachelor's degree""]"
Media Specialist,$22 an hour,22,0,[nan]
Marketing Specialist,$23 - $28 an hour,23 , 28,"['Social media management', 'Project management', 'Google Ads', 'Microsoft Excel', 'Bing Ads Certification', ""Bachelor's degree""]"
Digital Marketing Specialist,$24 - $29 an hour,24 , 29,"['Social media management', 'Data collection', 'Medical terminology', 'Communication skills', 'Marketing', 'Bachelor of Science', ""Bachelor's degree"", 'Bachelor of Arts']"
Marketing Specialist,$24.90 - $25.00 an hour,24.90 , 25.00,"['Project management', 'Google AdWords', 'B2B marketing', 'Marketing', 'Salesforce', 'Bachelor of Science', ""Bachelor's degree""]"
Marketing Specialist,$25.76 - $34.85 an hour,25.76 , 34.85,"['Microsoft Excel', 'Microsoft Powerpoint', 'Constant Contact', 'Calculus', 'Math', ""Bachelor's degree""]"
Marketing Specialist,$26 - $34 an hour,26 , 34,"['Writing skills', 'Social media management', 'Microsoft Excel', 'Microsoft Powerpoint', 'Digital marketing', ""Bachelor's degree""]"
Communications Specialist,$27.37 - $34.62 an hour,27.37 , 34.62,"['Writing skills', 'Customer service', 'Graphic design', 'Microsoft Excel', 'Adobe Illustrator', ""Bachelor's degree""]"
Digital Marketing Specialist,$28 - $33 an hour,28 , 33,"['Google Ads', 'CSS', 'Google AdWords', 'Responsive web design', 'Google Search Console']"
Communications Specialist,$29 an hour,29,0,"['Communication skills', 'Editing', 'Proofreading', ""Bachelor's degree""]"
Communications Specialist,"$3,000 - $3,500 a month",3000 , 3500 a month,"['Digital marketing', 'Communication skills', 'Marketing', 'Computer literacy', 'Public relations', 'Bachelor of Science', ""Bachelor's degree"", ""Associate's degree""]"
Marketing Specialist,$30 - $35 an hour,30 , 35,[nan]
Media Specialist,"$30,000 - $45,000 a year",30000 , 45000,"['Google AdWords', 'Microsoft Powerpoint', 'WordPress', 'Communication skills', 'Marketing']"
Marketing Specialist,"$30,000 - $70,000 a year",30000 , 70000,"['CSS', 'Google AdWords', 'Digital marketing', 'Communication skills', 'Adobe Creative Suite', 'Bachelor of Science', ""Bachelor's degree""]"
Digital Marketing Specialist,$31.25 - $35.80 an hour,31.25 , 35.80,"['Project management', 'Direct sales', 'CSS', 'Digital marketing', 'Communication skills', 'Bachelor of Science', ""Bachelor's degree""]"
Digital Marketing Specialist,$31.68 an hour,31.68,0,[nan]
Marketing Specialist,"$32,000 - $42,000 a year",32000 , 42000,"['Marketing', 'Editing']"
Marketing Specialist,"$33,904 - $57,000 a year",33904 , 57000,"['Microsoft Excel', 'Microsoft Powerpoint', 'Adobe Photoshop', 'Editing', 'Microsoft Office']"
Marketing Specialist,"$34,000 - $38,000 a year",34000 , 38000,"['Adobe Premiere', 'Adobe Photoshop', 'Communication skills', 'Adobe Creative Suite', 'Social media management', ""Bachelor's degree""]"
Marketing Specialist,$35 - $45 an hour,35 , 45,"['Digital marketing', 'Adobe Photoshop', 'WordPress', 'Communication skills', 'Editing', ""Bachelor's degree""]"
Content Specialist,"$35,000 - $54,000 a year",35000 , 54000,"['Writing skills', 'Social media marketing', 'Digital marketing', 'Marketing']"
