job title,salary,Min Salary,Max Salary,skills
Software Engineer,"$136,800 - $153,000 a year",136800 , 153000,"['Design patterns', 'Mentoring', 'HIPAA', 'HITRUST', 'Communication skills']"
Software Developer,"$137,750 - $225,000 a year",137750 , 225000,"['React', 'Full-stack development', 'SQL', 'NoSQL', 'System design']"
Software Engineer,"$137,750 - $225,000 a year",137750 , 225000,"['REST', 'RESTful API', 'Agile', 'APIs', 'SDLC', 'Bachelor of Science', ""Bachelor's degree""]"
Site Reliability Engineer,"$137,750 - $225,000 a year",137750 , 225000,"['Splunk', 'Analysis skills', 'Negotiation', 'Debugging', ""Bachelor's degree""]"
Senior/lead UI developer,"$137,750 - $225,000 a year",137750 , 225000,"['React', 'Software deployment', 'TypeScript', 'CSS', 'SDLC', 'Bachelor of Science', ""Bachelor's degree""]"
Site Reliability Engineer,"$137,750 - $225,000 a year",137750 , 225000,"['Software troubleshooting', 'Debugging', ""Bachelor's degree""]"
Software Engineer,"$137,750 - $225,000 a year",137750 , 225000,"['Go', 'Python', 'SDLC', 'Kafka', 'AWS']"
Software Engineer,"$137,750 - $225,000 a year",137750 , 225000,"['Design patterns', 'Swift', 'Mac OS', 'Test automation', 'Scrum']"
Full Stack Developer,"$138,000 - $178,000 a year",138000 , 178000,"['React', 'Ruby on Rails', 'GitHub', 'AWS', 'Back-end development']"
Cook @ Off the Rails Irish Pub,$14 - $18 an hour,14 , 18,[nan]
Software Developer,"$140,000 - $150,000 a year",140000 , 150000,"['Identity & access management', 'APIs', 'Python', 'AWS', 'Java']"
Site Reliability Engineer,"$140,000 - $160,000 a year",140000 , 160000,"['Software deployment', 'Continuous integration', 'Jenkins', 'GitLab', 'Azure']"
Software Engineer,"$140,000 - $160,000 a year",140000 , 160000,"['Kanban', 'Mentoring', 'Scrum', 'PaaS', 'Slack', 'Bachelor of Science', ""Bachelor's degree"", ""Master's degree""]"
Software Engineer,"$140,000 - $160,000 a year",140000 , 160000,"['Employee orientation', 'Lawson', 'CI/CD', 'DevOps', 'Leadership', ""Bachelor's degree"", ""Master's degree""]"
DevOps Engineer,"$140,000 - $175,000 a year",140000 , 175000,"['Azure', 'Kanban', 'Node.js', 'DevOps', 'Agile']"
Software Engineer,"$140,600 - $234,400 a year",140600 , 234400,"['.NET Core', 'DynamoDB', 'Leadership', 'Communication skills', 'APIs', ""Bachelor's degree"", ""Master's degree""]"
Red Team Operator SME & Advanced Tools Developer,"$145,000 - $160,000 a year",145000 , 160000,"['GXPN', 'OS Kernels', 'Windows', 'Mentoring', 'Offensive Security Certified Professional']"
Applications Development Manager,"$145,000 a year",145000,0,"['SharePoint', 'OOP', 'DevOps', 'Communication skills', 'Agile', ""Bachelor's degree""]"
Software Developer,"$145,200 - $217,800 a year",145200 , 217800,"['Technical support', 'Agile', ""Bachelor's degree""]"
Software Engineer,"$148,000 - $150,000 a year",148000 , 150000,"['Android development', 'Kotlin', 'IT', ""Bachelor's degree"", ""Master's degree""]"
Software Developer,$15 - $24 an hour,15 , 24,"['Communication skills', 'Microsoft Office']"
Software Developer,"$150,000 - $160,000 a year",150000 , 160000,"['J2EE', 'Team management', 'SQL', 'ERP systems', 'Scrum', ""Bachelor's degree""]"
Software Engineer,"$150,000 - $175,000 a year",150000 , 175000,"['Confluence', 'Mechanical knowledge', 'Agile', 'Performance tuning', 'PCB', 'Bachelor of Science', ""Bachelor's degree"", ""Master's degree""]"
Software Developer,"$150,000 - $180,000 a year",150000 , 180000,"['React', 'Node.js', 'Customer relationship management', 'Software troubleshooting', 'Agile', ""Bachelor's degree""]"
Software Engineer,"$150,000 - $190,000 a year",150000 , 190000,"['iOS', 'Data structures', 'Software development', 'Doctoral degree', ""Bachelor's degree"", ""Master's degree"", 'Doctor of Philosophy']"
Software Engineer,"$150,000 - $200,000 a year",150000 , 200000,"['DevOps', 'Full-stack development', 'Windows', 'Cybersecurity', 'Contracts', ""Bachelor's degree""]"
"First Product Designer, Developer Tools","$150,000 - $200,000 a year",150000 , 200000,"['Assembly', 'Figma', 'Kubernetes', 'Usability', 'Java']"
Software Engineer,"$150,000 - $200,000 a year",150000 , 200000,"['Node.js', 'System design', 'Communication skills', 'PostgreSQL', 'Docker']"
Technical Program Manager,"$150,000 - $300,000 a year",150000 , 300000,"['Project management', 'Communication skills', 'Jira', 'Time management', 'Software development', ""Bachelor's degree""]"
Software Engineer,"$156,420 - $273,780 a year",156420 , 273780,"['TypeScript', 'Product management', 'ServiceNow', 'Agile', 'JavaScript']"
Software Developer,"$156,420 - $273,780 a year",156420 , 273780,"['TypeScript', 'Product management', 'ServiceNow', 'Agile', 'JavaScript']"
Software Developer,$16 - $26 an hour,16 , 26,"['React', 'SQL', 'Node.js', 'Customer relationship management', 'C++', ""Associate's degree""]"
Software Developer,$16 an hour,16,0,"['Java', ""Associate's degree"", 'Java']"
Firmware Engineer,"$160,000 - $190,000 a year",160000 , 190000,"['Firmware', 'Linux', ""Bachelor's degree""]"
DevOps Engineer,"$160,000 - $200,000 a year",160000 , 200000,"['DNS', 'Operating systems', 'Git', 'UNIX', 'DevOps', 'Bachelor of Science', ""Bachelor's degree"", ""Master's degree""]"
Senior Software Architect,"$160,000 - $210,000 a year",160000 , 210000,"['Cloud architecture', 'Git', 'Software architecture', 'Distributed systems', 'Databases', ""Bachelor's degree""]"
Software Engineer,"$165,000 - $185,000 a year",165000 , 185000,"['TensorFlow', 'Agile', 'Software architecture', 'GitHub', 'Machine learning']"
Software Engineer,"$165,000 - $185,000 a year",165000 , 185000,"['Analysis skills', 'Product management', 'Natural language processing', 'Deep learning', 'Communication skills', ""Bachelor's degree"", ""Master's degree""]"
"Staff Backend Engineer, Infrastructure","$165,000 - $225,000 a year",165000 , 225000,"['SDKs', 'CI/CD', 'DevOps', 'Rust', 'Distributed systems', 'Bachelor of Science', ""Bachelor's degree""]"
Software Engineer,"$166,230 - $290,970 a year",166230 , 290970,"['Requirements gathering', 'Relational databases', 'SQL', 'Mentoring', 'Shell Scripting']"
Release Manager,$17.93 - $60.49 an hour,17.93 , 60.49,"['Software troubleshooting', 'DevOps', 'Azure', 'IIS', 'Kubernetes']"
Lead Back End Engineer - remote,"$170,000 - $200,000 a year",170000 , 200000,"['Elasticsearch', 'Analysis skills', 'DynamoDB', 'Redis', 'Kanban']"
Principal Back End Engineer - remote,"$170,000 - $200,000 a year",170000 , 200000,"['Elasticsearch', 'Analysis skills', 'DynamoDB', 'Redis', 'Kanban']"
Firmware Engineer,"$170,000 - $215,000 a year",170000 , 215000,"['Operating systems', 'C++', 'Ethernet', 'Linux', 'AI']"
Software Engineer,"$170,000 - $250,000 a year",170000 , 250000,"['Product management', 'Product development', 'DevOps', 'Leadership', 'Communication skills', 'Bachelor of Science', ""Bachelor's degree"", ""Master's degree""]"
Software Engineer,"$170,000 a year",170000,0,"['NoSQL', 'SQL', 'TypeScript']"
"MTS, Software Applications Engineer (AI2214)","$175,000 - $223,100 a year",175000 , 223100,"['Analysis skills', 'PyTorch', 'Deep learning', 'TensorFlow', 'C++', ""Bachelor's degree""]"
Software Engineer,"$190,000 - $220,000 a year",190000 , 220000,"['Azure', '.NET', 'Redis', 'Debian', 'PHP', ""Bachelor's degree""]"
Site Reliability Engineer,"$190,000 - $325,000 a year",190000 , 325000,"['Elasticsearch', 'Design patterns', 'Azure', 'Go', 'C++', ""Bachelor's degree""]"
Software Engineer,"$191,000 - $268,000 a year",191000 , 268000,"['Distributed systems', 'SaaS', 'Microsoft Office']"
Exelaration - Software Development Team Member: – Wake Tech,$20 - $24 an hour,20 , 24,"['.NET', 'Java', 'Software development']"
Web Developer,"$200,000 - $240,000 a year",200000 , 240000,"['SQL', 'Product management', 'NoSQL', 'Cassandra', 'PostgreSQL']"
Software Developer,"$200,000 - $250,000 a year",200000 , 250000,"['Computer networking', 'Java']"
Software Engineer,"$200,000 - $300,000 a year",200000 , 300000,"['Microsoft Windows Server', 'Windows', '.NET', 'Linux']"
Software Engineer,"$200,000 - $300,000 a year",200000 , 300000,"['OS Kernels', 'Embedded software', 'JavaScript', 'Linux', 'ARM']"
Software Engineer,"$200,000 - $300,000 a year",200000 , 300000,"['React', 'Vue.js', 'TypeScript', 'CSS', 'Construction']"
Software Engineer,"$200,000 - $300,000 a year",200000 , 300000,['Machine learning']
Full Stack Developer,$24 - $28 an hour,24 , 28,"['CSS', 'Azure', 'SQL', '.NET', 'jQuery']"
Web Developer,$24 - $35 an hour,24 , 35,"['Accounting', 'CSS', 'SQL', 'Node.js', 'Flutter', ""Bachelor's degree""]"
Full Stack Developer,$25 - $30 an hour,25 , 30,"['SOAP', 'SQL', 'Microsoft Windows Server', 'C++', 'APIs', ""Bachelor's degree""]"
Software Engineer,$25 - $31 an hour,25 , 31,"['Azure', 'CI/CD', 'Go', 'C++', 'Rust', 'Bachelor of Science', ""Bachelor's degree""]"
PLC Programmer,$25 - $45 an hour,25 , 45,"['Manufacturing', 'Programmable logic controllers', 'Visual Studio', 'Visual Basic', 'CAD']"
Computer Engineer,$25 - $50 an hour,25 , 50,"['DNS', 'Analysis skills', 'REST', 'Microsoft Windows Server', 'Network security']"
Software Developer,$25.18 - $40.95 an hour,25.18 , 40.95,"['SQL', 'IIS', 'FileNet', 'Communication skills', 'Visio', ""Bachelor's degree"", ""Master's degree""]"
Machine Learning Engineer,"$250,000 - $300,000 a year",250000 , 300000,['Machine learning']
Software Developer,"$250,000 - $300,000 a year",250000 , 300000,"['Continuous integration', 'Machine learning', 'Python']"
Software Engineer,$29 - $31 an hour,29 , 31,"['Social media management', 'Paralegal', 'Lexis-Nexis', 'Research', 'Westlaw', ""Bachelor's degree""]"
Software Developer,"$3,000 - $5,000 a month",3000 , 5000 a month,"['React', 'Confluence', 'CSS', 'SQL', 'Scrum']"
Mobile Engineer - Building Maintenance,$30 - $35 an hour,30 , 35,"['EPA Universal Certification', 'Maintenance', 'HVAC', 'Customer service', ""Driver's License"", 'High school diploma or GED']"
Pega Developer,$30 - $35 an hour,30 , 35,"['J2EE', 'Project management', 'CSS', 'Scrum', 'jQuery', ""Bachelor's degree""]"
Entry to Mid Level Mobile App Developer.,$30 - $40 an hour,30 , 40,"['Performance tuning', 'Git', 'Continuous integration']"
Web Developer,$30 - $40 an hour,30 , 40,"['Database administration', 'DoD 8570', 'ASP', '.NET', 'SDLC']"
"Full Stack Tech Fellow [Full Time, Summer Contract] 2023",$30 - $45 an hour,30 , 45,"['React', 'Full-stack development', 'Relational databases', 'Workday', 'Node.js', ""Bachelor's degree""]"
Software Engineer,$30 an hour,30,0,"['Analysis skills', 'Communication skills', 'Time management', 'Organizational skills', ""Bachelor's degree"", 'High school diploma or GED', ""Associate's degree""]"
Software Developer,$30.53 - $48.72 an hour,30.53 , 48.72,"['CSS', 'Relational databases', 'SQL', 'Crystal Reports', 'Analysis skills', ""Associate's degree""]"
Software Development Specialist-2 HYBRID,$32.62 an hour,32.62,0,"['.NET', 'SharePoint', 'Data collection', 'Software troubleshooting', 'Communication skills']"
Software Development Specialist-2 HYBRID,$32.65 an hour,32.65,0,"['Software troubleshooting', 'Communication skills', '.NET', 'SharePoint', 'Data collection']"
Software Quality Assurance Engineer,$34 - $37 an hour,34 , 37,"['Azure', 'SQL', 'Configuration management', 'Microsoft Excel', 'Software quality assurance', ""Bachelor's degree""]"
Full Stack Developer,$35 - $40 an hour,35 , 40,"['React', 'Figma', 'CSS', 'Relational databases', 'SQL']"
Software Developer,$35 - $45 an hour,35 , 45,"['Visual Basic', '.NET', 'Software troubleshooting']"
Robot Process Programmer,$35 - $45 an hour,35 , 45,"['Manufacturing', ""Driver's License"", 'Fanuc', 'Schematics', 'Bachelor of Science', ""Bachelor's degree""]"
Software Developer,"$38,762 - $92,952 a year",38762 , 92952,"['Java', 'Software development', 'C++', 'Python']"
ColdFusion Developer,$38.50 - $46.00 an hour,38.50 , 46.00,"['CSS', 'SQL', 'CSSLP', 'DB2', 'RESTful API']"
System Analyst V - ETL Developer - TX remote,"$4,917 - $8,060 a month",4917 , 8060 a month,"['WCAG', 'SQL', 'Microsoft Excel', 'Shell Scripting', 'Microsoft Powerpoint']"
Entry Level Mean Stack (Angular&Node.js) Developer,$40 - $45 an hour,40 , 45,"['React', 'Web services', 'SOAP', 'CSS', 'Node.js', ""Bachelor's degree""]"
Full Stack Developer,$40 - $45 an hour,40 , 45,"['React', 'Figma', 'CSS', 'Relational databases', 'SQL']"
Oracle Functional OM Consultant/Oracle Functional OM Consultant,$40 - $45 an hour,40 , 45,"['Microsoft Access', 'SQL', 'Microsoft Excel', 'ERP systems', 'Strategic planning']"
Software Engineer,$40 an hour,40,0,"['C++', 'C', 'Embedded software', 'Integration testing', ""Master's degree""]"
Web Developer,"$40,000 - $70,000 a year",40000 , 70000,"['DNS', 'CSS', 'Node.js', 'APIs', 'REST', ""Bachelor's degree""]"
Database Developer,"$40,000 - $90,000 a year",40000 , 90000,"['GitLab', 'MySQL', 'Git', 'Communication skills', 'Agile', ""Bachelor's degree""]"
Web Developer,"$43,030 a year",43030,0,"['Operating systems', 'SharePoint', 'Communication skills', 'IT', ""Bachelor's degree""]"
Software Developer,$44.44 an hour,44.44,0,"['Web services', 'SQL', 'Visual Studio', 'Visual Basic', 'PL/SQL', ""Bachelor's degree""]"
IIB Developer - Remote/Hybrid,$45 - $50 an hour,45 , 50,['Agile']
Software Developer,$45 - $50 an hour,45 , 50,"['REST', 'Java', 'Bachelor of Science', ""Bachelor's degree"", ""Master's degree""]"
Software Developer,$45 - $55 an hour,45 , 55,"['React', 'Web services', 'Design patterns', '.NET', 'Node.js', ""Bachelor's degree""]"
Software Engineer,$45 - $55 an hour,45 , 55,"['C++', 'Continuous integration', 'C', 'Python', 'Git']"
Software Developer,"$45,000 - $50,000 a year",45000 , 50000,"['Java', 'RESTful API', 'HTML5']"
Software Developer,"$45,000 - $50,000 a year",45000 , 50000,"['Java', 'Hibernate', 'RESTful API']"
Junior Laravel Developer,"$45,000 - $55,000 a year",45000 , 55000,"['Web development', 'CSS', 'Adobe Photoshop', 'Communication skills', 'Photography', ""Bachelor's degree""]"
Web Developer,"$45,000 - $65,000 a year",45000 , 65000,['Google Ads']
Jr. Front End Developer,"$45,000 a year",45000,0,"['Front-end development', 'CSS', 'Customer service', 'SEO', 'Communication skills', ""Bachelor's degree""]"
Web Developer,"$45,000 a year",45000,0,"['CSS', 'Customer service', 'WordPress', 'HTML5', 'High school diploma or GED']"
Software/System Support Engineer (SPECT/CT systems) - 71315,$47 - $51 an hour,47 , 51,"['Customer service', 'Microsoft Excel', 'Negotiation', 'Microsoft Powerpoint', 'System design', ""Bachelor's degree""]"
Software Developer,$47.68 - $103.53 an hour,47.68 , 103.53,"['.NET Core', 'SQL', 'IIS', 'Visual Studio', 'RESTful API', ""Bachelor's degree""]"
Full Stack Engineer,$49 - $52 an hour,49 , 52,"['REST', 'SQL', 'Microservices', 'Shell Scripting', 'NoSQL']"
Web Developer,"$5,167 a month",5167 a month,0,"['WAI-ARIA', 'WCAG', 'Front-end development', 'Web development', 'CSS', ""Bachelor's degree""]"
Software Developer,"$5,315 - $8,049 a month",5315 , 8049 a month,"['Cognos', 'CSS', 'SQL', 'Struts', 'DB2', ""Bachelor's degree"", ""Associate's degree"", ""Master's degree""]"
Software Developer,$50 - $55 an hour,50 , 55,"['Splunk', 'React', 'TypeScript', 'CSS', 'Full-stack development']"
React JS Developer,$50 - $55 an hour,50 , 55,"['React', 'TypeScript', 'CSS', 'Bootstrap', 'Redux']"
Software Engineer,$50 - $55 an hour,50 , 55,"['J2EE', 'Design patterns', 'SQL', 'Windows', 'JDBC', ""Bachelor's degree""]"
DevOps Engineer,$50 - $60 an hour,50 , 60,"['Bash', 'Middleware', 'Relational databases', 'Shell Scripting', 'NoSQL']"
Software Developer,$50 - $60 an hour,50 , 60,"['Azure', 'Scrum', 'Software troubleshooting', 'DevOps', 'Agile', 'Bachelor of Science', ""Bachelor's degree""]"
Software Engineer,$50 - $60 an hour,50 , 60,"['Embedded software', 'Test automation', 'Communication skills', 'Test cases', 'Firmware', ""Bachelor's degree""]"
Software Developer,$50 - $60 an hour,50 , 60,"['Ansible', 'Analysis skills', 'Jenkins', 'Jira', 'Microservices']"
Software Engineer,$50 - $60 an hour,50 , 60,"['GitLab', 'MongoDB', 'Go', 'Python', 'Kubernetes']"
UX/UI Developer,$50 - $60 an hour,50 , 60,"['CSS', 'UI', 'Agile', 'APIs', 'UI design', 'Bachelor of Science', ""Bachelor's degree"", 'Master of Business Administration', ""Master's degree""]"
Software Developer,$50 - $65 an hour,50 , 65,"['APIs', 'Apache', 'AWS', 'Contracts', 'Pegasystems']"
Software Engineer,$50 - $65 an hour,50 , 65,"['iOS', 'REST', 'Test automation', 'Java', 'Software development']"
Software Engineer,"$50,000 - $60,000 a year",50000 , 60000,['SDLC']
Software Engineer,"$50,000 - $60,000 a year",50000 , 60000,"['Project management', 'Software troubleshooting', 'Communication skills', 'Help desk']"
Software Engineer,"$50,000 - $75,000 a year",50000 , 75000,"['Node.js', 'Communication skills', 'JavaScript', 'React Native', ""Bachelor's degree""]"
Software Developer,"$50,000 - $80,000 a year",50000 , 80000,"['GitHub', 'Java', 'C++']"
Software Developer,$50.24 - $60.47 an hour,50.24 , 60.47,"['Android development', 'Operating systems', 'Azure', 'Application development', 'Kotlin']"
Software Developer,$50.24 - $60.47 an hour,50.24 , 60.47,"['J2EE', 'SOAP', 'Design patterns', 'Azure', 'OS Kernels']"
Software Engineer,$50.36 - $75.64 an hour,50.36 , 75.64,"['Confluence', 'C++', 'Agile', 'Python', 'Cloud development', ""Master's degree"", 'Doctor of Philosophy', 'Bachelor of Science', ""Bachelor's degree"", 'Doctoral degree']"
Software Developer,$51 - $80 an hour,51 , 80,"['Unit testing', 'Test automation', 'Scrum', 'SDKs', 'Application development']"
Software Engineer,"$51,100 - $123,750 a year",51100 , 123750,"['Design patterns', 'JDBC', 'NoSQL', 'Scrum', 'System design', ""Bachelor's degree"", ""Master's degree"", 'NoSQL', 'GitHub', 'XML']"
Software Engineer,$52 - $57 an hour,52 , 57,"['Programmable logic controllers', 'ARM', 'Communication skills', 'Firmware', 'C', ""Bachelor's degree"", ""Master's degree""]"
Full Stack Developer,"$52,000 - $58,000 a year",52000 , 58000,"['MySQL', 'System design', 'Git', 'PHP', 'Software troubleshooting']"
DevOps Engineer,"$52,900 - $75,600 a year",52900 , 75600,"['Ansible', 'Operating systems', 'Continuous integration', 'Azure', 'Configuration management']"
Software Developer,"$53,785 a year",53785,0,"['Project management', 'System design', 'Application development', 'Software troubleshooting', 'Business requirements', ""Bachelor's degree""]"
Software Developer,$55 - $60 an hour,55 , 60,"['Web services', '.NET Core', 'CSS', 'Azure', 'SQL']"
React JS Developer (no C2C),$55 - $60 an hour,55 , 60,"['React', 'Front-end development', 'REST', 'Middleware', 'CSS']"
Software Developer,$55 - $60 an hour,55 , 60,"['SASS', 'Front-end development', 'CSS', '.NET', 'MySQL']"
Software Developer,$55 - $65 an hour,55 , 65,"['EDI', '.NET', 'SOX', 'Communication skills', 'SDLC', ""Bachelor's degree""]"
Front End Developer,$55 - $65 an hour,55 , 65,"['React', 'SASS', 'Vue.js', 'CSS', 'Visual Studio']"
Full Stack Developer,$55 - $65 an hour,55 , 65,"['React', 'Project management', 'Front-end development', 'CSS', 'Full-stack development']"
Web Developer,$55 - $70 an hour,55 , 70,"['React', 'CSS', 'Node.js', 'JavaScript', 'HTML5']"
Software Developer,$55 - $75 an hour,55 , 75,"['LAMP stack', 'Laravel', 'jQuery', 'PHP', 'Agile', ""Bachelor's degree""]"
Software Engineer,$55 - $90 an hour,55 , 90,"['SQL', 'GraphQL', 'NoSQL', 'Go', 'Spring Boot', ""Bachelor's degree""]"
Software Developer,"$55,000 - $60,000 a year",55000 , 60000,"['ASP.NET', 'Visual Basic', '.NET']"
Jr. UI Developer,"$55,000 - $60,000 a year",55000 , 60000,"['React', 'Analysis skills', 'CSS', 'Redux', 'APIs']"
Software Developer,"$55,000 - $60,000 a year",55000 , 60000,"['NoSQL', 'SQL', 'Git']"
Software Engineer,"$55,600 - $140,000 a year",55600 , 140000,"['ITIL', 'Software deployment', 'Elasticsearch', 'Middleware', 'Design patterns', ""Bachelor's degree"", ""Master's degree""]"
Software Engineer,"$55,600 - $140,000 a year",55600 , 140000,"['ITIL', 'Middleware', 'Jenkins', 'SQL', 'NoSQL', ""Bachelor's degree"", ""Master's degree""]"
Software Developer,$56 - $61 an hour,56 , 61,"['CSS', 'Relational databases', 'Design patterns', 'Windows', 'Node.js']"
Software Developer,$56 - $61 an hour,56 , 61,"['Front-end development', '.NET Core', 'REST', 'CSS', 'Azure']"
Software Engineer,"$56,000 - $80,000 a year",56000 , 80000,"['Supply chain', 'Scrum', ""Bachelor's degree""]"
Software Developer,"$57,400 - $82,000 a year",57400 , 82000,"['Android development', 'Git', 'C++', 'Agile', 'C', ""Bachelor's degree"", ""Associate's degree""]"
DevOps Engineer,$57.42 - $76.09 an hour,57.42 , 76.09,"['Azure', 'SQL', 'Shell Scripting', 'DevOps', 'Communication skills', ""Bachelor's degree""]"
Jira Developer,"$59,202 - $130,000 a year",59202 , 130000,"['APIs', 'Jira']"
Software Developer,"$59,202 - $144,845 a year",59202 , 144845,"['Bash', 'Confluence', 'Windows', 'Shell Scripting', 'DB2']"
Sr. Sitecore Developer/Architect,$60 - $100 an hour,60 , 100,"['React', '.NET', 'ASP.NET', 'Solr', 'CI/CD', ""Bachelor's degree""]"
Web Developer,$60 - $65 an hour,60 , 65,"['Web development', 'Analysis skills', 'SQL', 'Node.js', 'MySQL']"
Database Developer,$60 - $65 an hour,60 , 65,"['Analysis skills', 'Teradata', 'SQL', 'Database development']"
Software Developer,$60 - $70 an hour,60 , 70,"['Flask', 'Django', 'Python']"
Senior Kotlin Developer,$60 - $70 an hour,60 , 70,"['DynamoDB', 'NoSQL', 'Kubernetes', 'Kafka', 'Writing skills', ""Bachelor's degree""]"
Site Reliability Engineer,$60 - $70 an hour,60 , 70,"['Bash', 'Salt', 'React', 'Elasticsearch', 'Shell Scripting', ""Bachelor's degree"", ""Master's degree""]"
Software Engineer,$60 - $70 an hour,60 , 70,"['REST', 'Azure', 'SQL', 'Microservices', 'Test automation']"
CNC Programmer,$60 - $72 an hour,60 , 72,"['Computer skills', 'GD&T', 'CNC programming', 'Communication skills', 'Time management']"
Software Developer,$60 - $80 an hour,60 , 80,"['React', 'UNIX', 'RESTful API', 'REST', 'TypeScript']"
Software Developer,$60 - $80 an hour,60 , 80,"['React', 'UNIX', 'RESTful API', 'REST', 'TypeScript']"
Software Developer,$60 - $80 an hour,60 , 80,"['React', 'UNIX', 'RESTful API', 'REST', 'TypeScript']"
Lead React UI Developer,$60 - $80 an hour,60 , 80,"['React', 'UNIX', 'RESTful API', 'REST', 'TypeScript']"
ReactJS Developer,$60 - $80 an hour,60 , 80,"['React', 'UNIX', 'RESTful API', 'REST', 'TypeScript']"
Senior React UI Developer,$60 - $80 an hour,60 , 80,"['React', 'UNIX', 'RESTful API', 'REST', 'TypeScript']"
Software Engineer,$60 - $80 an hour,60 , 80,"['React', 'UNIX', 'RESTful API', 'REST', 'TypeScript']"
Software Engineer,$60 - $80 an hour,60 , 80,"['React', 'UNIX', 'RESTful API', 'REST', 'TypeScript']"
Software Developer,"$60,000 - $100,000 a year",60000 , 100000,"['CSS', 'Windows', 'Node.js', 'ARM', 'Performance testing', ""Bachelor's degree""]"
Web Developer,"$60,000 - $120,000 a year",60000 , 120000,"['MySQL', 'PHP', 'Moodle', 'AWS', 'MailChimp']"
Game Programmer,"$60,000 - $125,000 a year",60000 , 125000,"['Unreal Engine', 'iOS', 'MySQL', 'LMS', 'C++', 'Bachelor of Science', ""Bachelor's degree""]"
Software Developer,"$60,000 - $65,000 a year",60000 , 65000,"['Windows', 'Database development', 'Software troubleshooting', 'UNIX', 'ServiceNow', ""Bachelor's degree""]"
Entry Level React Developer Role,"$60,000 - $70,000 a year",60000 , 70000,"['XML', 'TypeScript', 'Continuous integration']"
Software Engineer,"$60,000 - $75,000 a year",60000 , 75000,"['Communication skills', 'SDLC', ""Bachelor's degree"", 'SDLC']"
Software Developer,"$60,000 - $75,000 a year",60000 , 75000,[nan]
Software Developer,"$60,000 - $78,000 a year",60000 , 78000,"['Analysis skills', 'SDKs', 'Git', 'RESTful API', 'Communication skills', ""Bachelor's degree"", ""Master's degree""]"
Software Developer,"$60,000 - $78,000 a year",60000 , 78000,"['Analysis skills', 'SDKs', 'Git', 'RESTful API', 'Communication skills', ""Bachelor's degree"", ""Master's degree""]"
Database Developer,"$60,000 - $80,000 a year",60000 , 80000,"['Analysis skills', 'SQL', 'Visual Studio', 'MySQL', 'Git', 'Bachelor of Science', ""Bachelor's degree""]"
Software Developer,"$60,000 - $80,000 a year",60000 , 80000,"['CSS', 'PaaS', 'JavaScript', 'HTML5']"
Software Developer,"$60,000 - $80,000 a year",60000 , 80000,"['SQL', 'Presentation skills', 'Relational databases']"
Back End Developer,"$60,000 - $90,000 a year",60000 , 90000,"['React', 'SOAP', 'CSS', 'GraphQL', 'APIs']"
Software Developer,"$60,739 - $100,000 a year",60739 , 100000,"['QuickBooks', 'Contracts', 'Software development', ""Bachelor's degree""]"
Cloud Engineer,$60.06 - $90.34 an hour,60.06 , 90.34,"['Go', 'Identity & access management', 'Azure', 'SQL', 'Terraform']"
Full Stack Developer,$60.24 - $70.47 an hour,60.24 , 70.47,"['React', 'Web development', 'TypeScript', 'Operating systems', 'CSS']"
Web Developer,"$61,000 - $70,000 a year",61000 , 70000,"['React', 'Node.js', 'Leadership', 'Communication skills', 'APIs', ""Bachelor's degree"", ""Master's degree""]"
Front End Developer,"$61,224 - $123,193 a year",61224 , 123193,"['React', 'CSS', 'Azure', 'GraphQL', 'Node.js']"
Software Engineer,"$62,000 - $82,500 a year",62000 , 82500,"['React', 'DynamoDB', 'Azure', 'GraphQL', 'NoSQL', ""Bachelor's degree"", ""Associate's degree""]"
Software Developer,"$62,285 - $102,375 a year",62285 , 102375,"['SQL', 'IIS', 'FileNet', 'Communication skills', 'Visio', ""Bachelor's degree"", ""Master's degree""]"
Web Developer,"$62,400 - $104,000 a year",62400 , 104000,"['Web development', 'Communication skills', 'APIs', 'Integration testing', 'Visual Basic', ""Bachelor's degree"", ""Associate's degree""]"
Software Engineer,"$63,050 - $130,950 a year",63050 , 130950,"['Bash', 'SOAP', 'Windows', 'Shell Scripting', 'Software troubleshooting', ""Bachelor's degree"", ""Master's degree""]"
Software Developer,"$63,576 a year",63576,0,"['Java', 'REST', 'Git']"
Software Developer,"$64,307 - $160,000 a year",64307 , 160000,"['Analysis skills', '.NET Core', 'REST', 'Azure', 'Entity Framework']"
Software Engineer,"$64,600 - $110,400 a year",64600 , 110400,"['Azure', 'SQL', 'Node.js', 'Communication skills', 'Agile', 'Bachelor of Science', ""Bachelor's degree""]"
Web Developer,"$64,646 - $84,040 a year",64646 , 84040,"['Drupal', 'PHP', 'Software troubleshooting', 'Web accessibility', 'Back-end development', ""Bachelor's degree"", 'High school diploma or GED', ""Associate's degree""]"
Software Developer,$65 - $75 an hour,65 , 75,"['Web services', 'JBoss', 'SOAP', 'Design patterns', 'SQL', ""Bachelor's degree""]"
"Engineer II, Software Development","$65,000 - $100,000 a year",65000 , 100000,"['GeoServer', 'React', 'D3.js', '.NET Core', 'Azure']"
Software Engineer,"$65,000 - $120,000 a year",65000 , 120000,"['GitLab', 'Communication skills', 'Agile', 'Docker', 'JavaScript', 'Bachelor of Science', ""Bachelor's degree""]"
Web Developer,"$65,000 - $120,000 a year",65000 , 120000,"['Git', 'HTML5', 'Bootstrap']"
