web-scraper-order,web-scraper-start-url,links,links-href,pages,pages-href,job title,skills,salary
1676422900-631,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,JR Business Analyst,https://www.indeed.com/rc/clk?jk=576fe6d65d0973c4&fccid=8403a009802d4e7c&vjs=3,,,JR Business Analyst,Typing,$21 - $25 an hour
1676422900-632,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,JR Business Analyst,https://www.indeed.com/rc/clk?jk=576fe6d65d0973c4&fccid=8403a009802d4e7c&vjs=3,,,JR Business Analyst,Business analysis,$21 - $25 an hour
1676422908-633,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Broadband Business Analyst,https://www.indeed.com/rc/clk?jk=554e599354056bf3&fccid=3f56488312953215&vjs=3,,,Broadband Business Analyst,,null
1676422915-634,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,"Analyst 2, Engineering Operations",https://www.indeed.com/rc/clk?jk=863ef8f97c3845b0&fccid=ea25315ee9da22e5&vjs=3,,,"Analyst 2, Engineering Operations",,null
1676422923-635,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Business Development Analyst,https://www.indeed.com/company/Nexseer-Capital/jobs/Business-Development-Analyst-ff0d2e906c8943c4?fccid=9bc449f00fef6539&vjs=3,,,Business Development Analyst,Project management,"$48,000 - $52,000 a year"
1676422930-636,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Power Platform Developer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BArbnyJXKhxioZVRRUjky4bHalGHKAOam51Bpm-lxykWrt-_3NeUTkwAGBdldwDTal7ppi0MXV0h7ZN_WXx_lV1Vi-aU_VcZtpP_A94dRvWRShT9X_ucCv1KbYVi0CgB3r4Dptfu2gTOyg0EXkP88CcSOhDP0YEIlBo-viRIepou66_Dt7aF1SfvoxBMkfEA1UoyHnafYKndI-tVA-F2Xr-YBBB6XGc6EG6Kq4PxrlJWGdq6B1gn9KvFHk-y_fXxp4G9AXXoLObBuMyOIRV94Cw_msPEY99YE4R9bCpXbKdBhblQmvvB5SN5YBsK99OrFCMQQAEWPsivXeg2ghuvQotCznO9-MAoWv11uokz-jmbfHUJ4YVdyEARFtJV6l2XPrJeI9Rw7Y3j1f7091kJ0QAdG2vLvmiDFSMEL5pJ8GC8U6Njs9KASzMpu07XiYB8ePnc_IYLAPK0ofnRM4Vh_Z87EGxMOn_d2dhewODVbqTD7q2CepvPlVoaRYXErGU-7SZ7evhS9cUu7mUZ71zDqc9ixJxqSNfa9DB9AaIOfVA5VAxQ-G3CrPEggiAqflmyWC47Q4xqxUsI9NHmvvSyZ82eICW6zGiUTZ8LHVfWqcKrUYcGSVk146&xkcb=SoBA-_M3TpaE6KAEU70PbzkdCdPP&p=6&fvj=1&vjs=3,,,Power Platform Developer,SQL,null
1676422930-637,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Power Platform Developer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BArbnyJXKhxioZVRRUjky4bHalGHKAOam51Bpm-lxykWrt-_3NeUTkwAGBdldwDTal7ppi0MXV0h7ZN_WXx_lV1Vi-aU_VcZtpP_A94dRvWRShT9X_ucCv1KbYVi0CgB3r4Dptfu2gTOyg0EXkP88CcSOhDP0YEIlBo-viRIepou66_Dt7aF1SfvoxBMkfEA1UoyHnafYKndI-tVA-F2Xr-YBBB6XGc6EG6Kq4PxrlJWGdq6B1gn9KvFHk-y_fXxp4G9AXXoLObBuMyOIRV94Cw_msPEY99YE4R9bCpXbKdBhblQmvvB5SN5YBsK99OrFCMQQAEWPsivXeg2ghuvQotCznO9-MAoWv11uokz-jmbfHUJ4YVdyEARFtJV6l2XPrJeI9Rw7Y3j1f7091kJ0QAdG2vLvmiDFSMEL5pJ8GC8U6Njs9KASzMpu07XiYB8ePnc_IYLAPK0ofnRM4Vh_Z87EGxMOn_d2dhewODVbqTD7q2CepvPlVoaRYXErGU-7SZ7evhS9cUu7mUZ71zDqc9ixJxqSNfa9DB9AaIOfVA5VAxQ-G3CrPEggiAqflmyWC47Q4xqxUsI9NHmvvSyZ82eICW6zGiUTZ8LHVfWqcKrUYcGSVk146&xkcb=SoBA-_M3TpaE6KAEU70PbzkdCdPP&p=6&fvj=1&vjs=3,,,Power Platform Developer,Power BI,null
1676422930-638,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Power Platform Developer,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BArbnyJXKhxioZVRRUjky4bHalGHKAOam51Bpm-lxykWrt-_3NeUTkwAGBdldwDTal7ppi0MXV0h7ZN_WXx_lV1Vi-aU_VcZtpP_A94dRvWRShT9X_ucCv1KbYVi0CgB3r4Dptfu2gTOyg0EXkP88CcSOhDP0YEIlBo-viRIepou66_Dt7aF1SfvoxBMkfEA1UoyHnafYKndI-tVA-F2Xr-YBBB6XGc6EG6Kq4PxrlJWGdq6B1gn9KvFHk-y_fXxp4G9AXXoLObBuMyOIRV94Cw_msPEY99YE4R9bCpXbKdBhblQmvvB5SN5YBsK99OrFCMQQAEWPsivXeg2ghuvQotCznO9-MAoWv11uokz-jmbfHUJ4YVdyEARFtJV6l2XPrJeI9Rw7Y3j1f7091kJ0QAdG2vLvmiDFSMEL5pJ8GC8U6Njs9KASzMpu07XiYB8ePnc_IYLAPK0ofnRM4Vh_Z87EGxMOn_d2dhewODVbqTD7q2CepvPlVoaRYXErGU-7SZ7evhS9cUu7mUZ71zDqc9ixJxqSNfa9DB9AaIOfVA5VAxQ-G3CrPEggiAqflmyWC47Q4xqxUsI9NHmvvSyZ82eICW6zGiUTZ8LHVfWqcKrUYcGSVk146&xkcb=SoBA-_M3TpaE6KAEU70PbzkdCdPP&p=6&fvj=1&vjs=3,,,Power Platform Developer,Rust,null
1676422938-639,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Financial Analyst,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cp_WSJKd_Pz82imZmURPbhd3kYBsiZi4lpMLOH6vOlLGWGsWx26P7G42ezSP8NWxC35F37akOIkqQZwCZUFqixGFZTeqIcYc9KrspnqcvHuA8FBgx3G2jTza0e9xCsnCSDNdCJwmLGPhpcRrli1Vkk58jOSHt84XyzTKFFqk50GgVf724ErxMoCOP9Tnpiz-N7OhJjoP4QmWGd1LKEzBHWeVsvQBolSo5s1oNg0UiydOwZCsT3LsJGrdaeK6lRShnDUa6t2RHDCTFUPL6PiVV3B1ANrt4yAIGA16IzmXF0BKngjqYtqsVhCYp5lu5YMcIxVk9JK87oAmiYB0l9OR9uByWySRUjvOPK8lt7vvMciBXF5zrkz60Drsa17TPMGAnVZJlUqwudeMk3U5AZssQ9rOJA9XF5YkTCGXeT7UvXoQm1CrY3psvh0bXBdxxLCnF43-9HwF2ZUaZ-PKoHsfvjrXP0f5skYK1QTvpht2GL-8WShIyGYCRQ_i3plfkn5MUUkrNrWSqg6g==&xkcb=SoDO-_M3TpaE6KAEU70IbzkdCdPP&p=5&fvj=1&vjs=3,,,Financial Analyst,SQL,"$70,000 - $85,000 a year"
1676422938-640,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Financial Analyst,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cp_WSJKd_Pz82imZmURPbhd3kYBsiZi4lpMLOH6vOlLGWGsWx26P7G42ezSP8NWxC35F37akOIkqQZwCZUFqixGFZTeqIcYc9KrspnqcvHuA8FBgx3G2jTza0e9xCsnCSDNdCJwmLGPhpcRrli1Vkk58jOSHt84XyzTKFFqk50GgVf724ErxMoCOP9Tnpiz-N7OhJjoP4QmWGd1LKEzBHWeVsvQBolSo5s1oNg0UiydOwZCsT3LsJGrdaeK6lRShnDUa6t2RHDCTFUPL6PiVV3B1ANrt4yAIGA16IzmXF0BKngjqYtqsVhCYp5lu5YMcIxVk9JK87oAmiYB0l9OR9uByWySRUjvOPK8lt7vvMciBXF5zrkz60Drsa17TPMGAnVZJlUqwudeMk3U5AZssQ9rOJA9XF5YkTCGXeT7UvXoQm1CrY3psvh0bXBdxxLCnF43-9HwF2ZUaZ-PKoHsfvjrXP0f5skYK1QTvpht2GL-8WShIyGYCRQ_i3plfkn5MUUkrNrWSqg6g==&xkcb=SoDO-_M3TpaE6KAEU70IbzkdCdPP&p=5&fvj=1&vjs=3,,,Financial Analyst,Power BI,"$70,000 - $85,000 a year"
1676422938-641,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Financial Analyst,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cp_WSJKd_Pz82imZmURPbhd3kYBsiZi4lpMLOH6vOlLGWGsWx26P7G42ezSP8NWxC35F37akOIkqQZwCZUFqixGFZTeqIcYc9KrspnqcvHuA8FBgx3G2jTza0e9xCsnCSDNdCJwmLGPhpcRrli1Vkk58jOSHt84XyzTKFFqk50GgVf724ErxMoCOP9Tnpiz-N7OhJjoP4QmWGd1LKEzBHWeVsvQBolSo5s1oNg0UiydOwZCsT3LsJGrdaeK6lRShnDUa6t2RHDCTFUPL6PiVV3B1ANrt4yAIGA16IzmXF0BKngjqYtqsVhCYp5lu5YMcIxVk9JK87oAmiYB0l9OR9uByWySRUjvOPK8lt7vvMciBXF5zrkz60Drsa17TPMGAnVZJlUqwudeMk3U5AZssQ9rOJA9XF5YkTCGXeT7UvXoQm1CrY3psvh0bXBdxxLCnF43-9HwF2ZUaZ-PKoHsfvjrXP0f5skYK1QTvpht2GL-8WShIyGYCRQ_i3plfkn5MUUkrNrWSqg6g==&xkcb=SoDO-_M3TpaE6KAEU70IbzkdCdPP&p=5&fvj=1&vjs=3,,,Financial Analyst,Business analysis,"$70,000 - $85,000 a year"
1676422938-642,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Financial Analyst,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cp_WSJKd_Pz82imZmURPbhd3kYBsiZi4lpMLOH6vOlLGWGsWx26P7G42ezSP8NWxC35F37akOIkqQZwCZUFqixGFZTeqIcYc9KrspnqcvHuA8FBgx3G2jTza0e9xCsnCSDNdCJwmLGPhpcRrli1Vkk58jOSHt84XyzTKFFqk50GgVf724ErxMoCOP9Tnpiz-N7OhJjoP4QmWGd1LKEzBHWeVsvQBolSo5s1oNg0UiydOwZCsT3LsJGrdaeK6lRShnDUa6t2RHDCTFUPL6PiVV3B1ANrt4yAIGA16IzmXF0BKngjqYtqsVhCYp5lu5YMcIxVk9JK87oAmiYB0l9OR9uByWySRUjvOPK8lt7vvMciBXF5zrkz60Drsa17TPMGAnVZJlUqwudeMk3U5AZssQ9rOJA9XF5YkTCGXeT7UvXoQm1CrY3psvh0bXBdxxLCnF43-9HwF2ZUaZ-PKoHsfvjrXP0f5skYK1QTvpht2GL-8WShIyGYCRQ_i3plfkn5MUUkrNrWSqg6g==&xkcb=SoDO-_M3TpaE6KAEU70IbzkdCdPP&p=5&fvj=1&vjs=3,,,Financial Analyst,Analysis skills,"$70,000 - $85,000 a year"
1676422945-643,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Business Analyst,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CpzDdaQkua3np5pkmj49lKioZwmwxQ-yx5plwbYmV_M028p550h53od2J3v1fDa6m3Ol8jXjj5baNuey8fWRRkKJNm7mSUOyhS2HiBsZmckYq2GlS-HCCBpyHpCgHSh-48UQqNExlSvdAS4u81TERrZxuRxDmN7edSF9cw59sZHlp1ELzN8bKZ0JtN2NJqO3FWZx9X9wjX3ldLpEhpwfqcgHNRhJUCyC3ptVJ-EZIAPSWM5Kz_6EoUu_X4HsueXi09W6UptGWuLUTzeJmaDDKkg2UOoYmdsQMIuno8BKLWXQ6cYwBtaAz16D6UHZ01Ji-L-KbU5JjFOSEcmOEsNwoA3y1xOYbnLnA4dOsvWjsx61_ua3K15hNeMal6xSpNhFAkUyw8mVjwZxmTNFA-0KTnA46he-dBfaKW3GPyrD4CGPM0WJ7bktko_LYdMF8LFkW8ReQYhDUhPMzshWRpe1ZZhKwv6D4-tFY8s1VCCRS6D1CV1ARgxkReSsDvWK8R2e7342hrtby38BBXsXW035eEx8D_NVu6A5zS7-XVUKah0WpDV2n3wbrhCf62rqUgcelQMAAUGLS1aA==&xkcb=SoB6-_M3TpaE6KAEU70JbzkdCdPP&p=4&fvj=0&vjs=3,,,Business Analyst,AI,$69.35 - $80.30 an hour
1676422953-644,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Business Analyst IT,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CQRQ3eiV4YWjrRS1ho7HVQ9JO8v6Fb3eU0yDOJbdOiEguntuRlpE4-_N6DYLNj-GoTDNdnPAvSKEOAOBIJdl1fB5d62l2YHdIVZ1c9nc1O_0xbOa6CvgoskEBnHZIWTPnz4HU3y7G8bY-8em7jG_WhCKk0rMAKMQrR1zxQfuPYCcVZcgwANUMA7e5BIcFS5eFr_JOnXic7FFzZ9Zmec8AJzv_YsPqVqzb0CfeircP2R2YWRr2HxYtCVtxWIXViVw4y4HGeFWoal0YDW7vxLvGU9hEvpeN-JlQS5FjEwtftQVToQKXlb16f4NwRoh394wRNcf15Pp0OGyUjBmBDSSA-hoSrDSLB3XFIHeSzbJIixTTG5wt58dvykh7-KRLRWHhbWdk1TWypx3xdSMYrIQHnv1oQ6STmJOIsHf_lOl25-koZEo9ZzZEfuumnrKwQr8k1I_lJBuzwojLzGDsgyXU0R_8aN57OATW4HjQIVjn0wpZ4IrWCQ8qxnfNFrUHKnNWMIUYqdpzZwp1Zn-IBSzP8zNMXavxIy4TValBf_tCBuFL0zfXveO-Rt76ls0MrbuoHbqeaF9tUCFjB_pxnuRC6_9DdRcUfMwzi_dw4qqYU0eudRYqgWSJiY4YimZqrzpASalhNi2uWci-8mrFlwcWto5tGSeCqzE4eNXPQuiaDYqKN3dRKaO2vK504xI7R4EkiypHtszruKWe8oplJk4efCR0DomJcqkY=&xkcb=SoDn-_M3TpaE6KAEU70KbzkdCdPP&p=3&fvj=1&vjs=3,,,Business Analyst IT,SharePoint,null
1676422953-645,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Business Analyst IT,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CQRQ3eiV4YWjrRS1ho7HVQ9JO8v6Fb3eU0yDOJbdOiEguntuRlpE4-_N6DYLNj-GoTDNdnPAvSKEOAOBIJdl1fB5d62l2YHdIVZ1c9nc1O_0xbOa6CvgoskEBnHZIWTPnz4HU3y7G8bY-8em7jG_WhCKk0rMAKMQrR1zxQfuPYCcVZcgwANUMA7e5BIcFS5eFr_JOnXic7FFzZ9Zmec8AJzv_YsPqVqzb0CfeircP2R2YWRr2HxYtCVtxWIXViVw4y4HGeFWoal0YDW7vxLvGU9hEvpeN-JlQS5FjEwtftQVToQKXlb16f4NwRoh394wRNcf15Pp0OGyUjBmBDSSA-hoSrDSLB3XFIHeSzbJIixTTG5wt58dvykh7-KRLRWHhbWdk1TWypx3xdSMYrIQHnv1oQ6STmJOIsHf_lOl25-koZEo9ZzZEfuumnrKwQr8k1I_lJBuzwojLzGDsgyXU0R_8aN57OATW4HjQIVjn0wpZ4IrWCQ8qxnfNFrUHKnNWMIUYqdpzZwp1Zn-IBSzP8zNMXavxIy4TValBf_tCBuFL0zfXveO-Rt76ls0MrbuoHbqeaF9tUCFjB_pxnuRC6_9DdRcUfMwzi_dw4qqYU0eudRYqgWSJiY4YimZqrzpASalhNi2uWci-8mrFlwcWto5tGSeCqzE4eNXPQuiaDYqKN3dRKaO2vK504xI7R4EkiypHtszruKWe8oplJk4efCR0DomJcqkY=&xkcb=SoDn-_M3TpaE6KAEU70KbzkdCdPP&p=3&fvj=1&vjs=3,,,Business Analyst IT,VBA,null
1676422953-646,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Business Analyst IT,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CQRQ3eiV4YWjrRS1ho7HVQ9JO8v6Fb3eU0yDOJbdOiEguntuRlpE4-_N6DYLNj-GoTDNdnPAvSKEOAOBIJdl1fB5d62l2YHdIVZ1c9nc1O_0xbOa6CvgoskEBnHZIWTPnz4HU3y7G8bY-8em7jG_WhCKk0rMAKMQrR1zxQfuPYCcVZcgwANUMA7e5BIcFS5eFr_JOnXic7FFzZ9Zmec8AJzv_YsPqVqzb0CfeircP2R2YWRr2HxYtCVtxWIXViVw4y4HGeFWoal0YDW7vxLvGU9hEvpeN-JlQS5FjEwtftQVToQKXlb16f4NwRoh394wRNcf15Pp0OGyUjBmBDSSA-hoSrDSLB3XFIHeSzbJIixTTG5wt58dvykh7-KRLRWHhbWdk1TWypx3xdSMYrIQHnv1oQ6STmJOIsHf_lOl25-koZEo9ZzZEfuumnrKwQr8k1I_lJBuzwojLzGDsgyXU0R_8aN57OATW4HjQIVjn0wpZ4IrWCQ8qxnfNFrUHKnNWMIUYqdpzZwp1Zn-IBSzP8zNMXavxIy4TValBf_tCBuFL0zfXveO-Rt76ls0MrbuoHbqeaF9tUCFjB_pxnuRC6_9DdRcUfMwzi_dw4qqYU0eudRYqgWSJiY4YimZqrzpASalhNi2uWci-8mrFlwcWto5tGSeCqzE4eNXPQuiaDYqKN3dRKaO2vK504xI7R4EkiypHtszruKWe8oplJk4efCR0DomJcqkY=&xkcb=SoDn-_M3TpaE6KAEU70KbzkdCdPP&p=3&fvj=1&vjs=3,,,Business Analyst IT,Power BI,null
1676422960-647,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Business Analyst,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CsO1fAv_v9ePKR6iwyTLnwRokxI8-CO6Ycfz1BWFG9S9WXS32hr2LbgccwCU6BLFf_gBmCOeNi1Kfu0dexqmLZp7T_X214f9XEEzRmc-heziu-hOoiAeLnokWDyteH-O6m1wsLdjXltWUM-U4Jj4selYjJ9xIK8k3SLKbTtTShC5uKXwdBNSdhuuBCiQOUj57FZnKDk31GuBjPjMVfAGFod5AzrLkgMleijab-RwnHNChAluPPLSsNCwe-V8-UvmKz8djy_Z7LFnRHU8vxI5gE2LgDEJsRnQrLvxXjBBzf9exSqKPzDL9v593AXnm4pK5XGnTjd0ha5H2Zijo7UMDxRxl7kFrSzd8V7rQbv16m6dg0mQ28OK2Nh_Tlxn1hQ6B7skUsFDP1UHfssvzT3tklWxlr_TPVrU-nKf0E4ZDVOtEM-yhXJwNPxxX-NPLBYs0QkVFIn0LxI1wTaad8QXKoOlWl7Nuv-o8BxbiMw3Gl8MnIh1qT7Rbjj88zYidfl9y39OJXQboclSgFbgrvGA6lsF_2EMOmDU6equwQh-0SpKWdvk3MlNAtdOJu-lwVecj6e8F1xNMRLnyggCMY8N0ba0XqsyzSX72JWNsNjzPqcF9NYXHgUh9x0wLN0MEj_J_GESFrViG_fDZUo0WkKSUpIPkXNIivjt_ILtq_qU7_QUi1iaOwWp_ov7YQ8JnY_0rN2eH3uI-UY6qTYicBiO1bfHOrgbeYla97FluUAr8oqxA5O7Zy_rI20xCF_d6x2X3bJeXHJ1Iysfv9qUcV3qdLfcOw8tQ7nPvQIQBKwyZVukpo8PkimId0SBBQWELvUXkDRwZ9JNyp0w==&xkcb=SoBT-_M3TpaE6KAEU70LbzkdCdPP&p=2&fvj=0&vjs=3,,,Business Analyst,Process mapping,null
1676422960-648,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Business Analyst,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CsO1fAv_v9ePKR6iwyTLnwRokxI8-CO6Ycfz1BWFG9S9WXS32hr2LbgccwCU6BLFf_gBmCOeNi1Kfu0dexqmLZp7T_X214f9XEEzRmc-heziu-hOoiAeLnokWDyteH-O6m1wsLdjXltWUM-U4Jj4selYjJ9xIK8k3SLKbTtTShC5uKXwdBNSdhuuBCiQOUj57FZnKDk31GuBjPjMVfAGFod5AzrLkgMleijab-RwnHNChAluPPLSsNCwe-V8-UvmKz8djy_Z7LFnRHU8vxI5gE2LgDEJsRnQrLvxXjBBzf9exSqKPzDL9v593AXnm4pK5XGnTjd0ha5H2Zijo7UMDxRxl7kFrSzd8V7rQbv16m6dg0mQ28OK2Nh_Tlxn1hQ6B7skUsFDP1UHfssvzT3tklWxlr_TPVrU-nKf0E4ZDVOtEM-yhXJwNPxxX-NPLBYs0QkVFIn0LxI1wTaad8QXKoOlWl7Nuv-o8BxbiMw3Gl8MnIh1qT7Rbjj88zYidfl9y39OJXQboclSgFbgrvGA6lsF_2EMOmDU6equwQh-0SpKWdvk3MlNAtdOJu-lwVecj6e8F1xNMRLnyggCMY8N0ba0XqsyzSX72JWNsNjzPqcF9NYXHgUh9x0wLN0MEj_J_GESFrViG_fDZUo0WkKSUpIPkXNIivjt_ILtq_qU7_QUi1iaOwWp_ov7YQ8JnY_0rN2eH3uI-UY6qTYicBiO1bfHOrgbeYla97FluUAr8oqxA5O7Zy_rI20xCF_d6x2X3bJeXHJ1Iysfv9qUcV3qdLfcOw8tQ7nPvQIQBKwyZVukpo8PkimId0SBBQWELvUXkDRwZ9JNyp0w==&xkcb=SoBT-_M3TpaE6KAEU70LbzkdCdPP&p=2&fvj=0&vjs=3,,,Business Analyst,Business process modeling,null
1676422968-649,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Business Data Analyst,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DPcmXB2amxZraHSmo0hoPmuCS-O4LhIRacQ6rOWPkkcbX_TTieFwWJnT8qnFj-X-lR1L2rJSiWtHmZVy0HTtfMFzM8_CX9_FhChMtyOg-gQcg09m8bMNIu-8dX6XXOIYx7LPBYpoVlM4YalS6dwlgwwwpSuleu4ynW76-Kfbvzvqt3cf0N1brz8yLbPFCl5ZbXgMjFGxH484_l_GC0W-REOqOHZvcD4q9ov_gsaR07Tu5Augav-gggskxiPf1vuYkl0IcZJVXr9rzA3GefEwrRVjdhVq2KwBQE003qR0wOJW0XfBonafVdNe8G-MSfv9QwTphoffQH-vVB6xQzN0Ka1guM7SfYU1xCaCanQb3VX-iu04OrM5jpr_4yFVFzdiVeZLkfx8ft63N3OEVLkzJs1ooRFFI4JzAXjOwTE8UQDXxHrjmVqVotISAXMlkUGEllw_GBFhtPIqzmrWkcPj-TQQs5RTOojsRQhq3fqdEd5tAYFVpCBETTa2kb16nqw_WW111LpMmO7WKU4_5qokOA&xkcb=SoBp-_M3TpaE6LgEU70KbzkdCdPP&p=1&fvj=0&vjs=3,,,Business Data Analyst,Requirements gathering,null
1676422968-650,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Business Data Analyst,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DPcmXB2amxZraHSmo0hoPmuCS-O4LhIRacQ6rOWPkkcbX_TTieFwWJnT8qnFj-X-lR1L2rJSiWtHmZVy0HTtfMFzM8_CX9_FhChMtyOg-gQcg09m8bMNIu-8dX6XXOIYx7LPBYpoVlM4YalS6dwlgwwwpSuleu4ynW76-Kfbvzvqt3cf0N1brz8yLbPFCl5ZbXgMjFGxH484_l_GC0W-REOqOHZvcD4q9ov_gsaR07Tu5Augav-gggskxiPf1vuYkl0IcZJVXr9rzA3GefEwrRVjdhVq2KwBQE003qR0wOJW0XfBonafVdNe8G-MSfv9QwTphoffQH-vVB6xQzN0Ka1guM7SfYU1xCaCanQb3VX-iu04OrM5jpr_4yFVFzdiVeZLkfx8ft63N3OEVLkzJs1ooRFFI4JzAXjOwTE8UQDXxHrjmVqVotISAXMlkUGEllw_GBFhtPIqzmrWkcPj-TQQs5RTOojsRQhq3fqdEd5tAYFVpCBETTa2kb16nqw_WW111LpMmO7WKU4_5qokOA&xkcb=SoBp-_M3TpaE6LgEU70KbzkdCdPP&p=1&fvj=0&vjs=3,,,Business Data Analyst,Analysis skills,null
1676422975-651,https://www.indeed.com/jobs?q=business+analyst&sc=0kf%3Aexplvl%28ENTRY_LEVEL%29%3B&fromage=14&vjk=6ae1df7061803818,Business Analyst,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DTjL93w0zAd-Vd1H2du3YZ6_9k0j6PBR7gKHm5nk_p69M7sKXTxkVf2_lxF0T7HDfp7Dgt63t3JomECGiRuljLWz2827IxPvegR7VS84xioLHyRDNsKc36SPnKZv4L7EoU9k3TM0wVcWwY4SjyH_DIC1H-zPLvmLqXiKnUhdw3biV9oC3LxID62C8A6HjFCGzvhtR9rTLLIXOBsbJnD9rz7DaLSu4P9H6M0_-5K_118SZ4lo3hHyiqxpvRArqSeQUlHVZnKN0-zRr0qizmDUd8-6pF98JDWDmTYpv1070_LteI9Dh9ZOTeXdOwFh0JTHtXWv2ZtLgmjfgw_zm4tCB09nI-zlp37dK8vpcab_qUP3s1Zt6dO3SdUUA9EQemR1bdpunPr_3BaZHWrbJDowQbkB60VvQuXgwOfHmD1k171ICAXSm5hcWF69YhBjss8RrJfxw_gcDyPPHxkfE4Ft3pRjyLvsRm36VErRWX80iSKlhq1gloiUn67e7o4g5INlsMeAzYF-ccHg==&xkcb=SoDd-_M3TpaE6LgEU70LbzkdCdPP&p=0&fvj=1&vjs=3,,,Business Analyst,Analysis skills,null
